name,ttm,07/09/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,02/26/2021,01/29/2021,01/22/2021,12/31/2020,12/04/2020,11/30/2020,11/19/2020,10/30/2020,09/30/2020,09/24/2020,08/31/2020,08/19/2020,08/12/2020,07/31/2020,07/24/2020,06/30/2020,06/12/2020,05/29/2020,05/04/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/28/2007,08/31/2007,07/31/2007,06/29/2007,05/31/2007,04/30/2007,03/30/2007,02/28/2007,01/31/2007,12/29/2006,11/30/2006,10/31/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005,07/29/2005,06/30/2005,05/31/2005,04/29/2005,03/31/2005,02/28/2005,01/31/2005,12/31/2004,11/30/2004,10/29/2004,09/30/2004,08/31/2004,07/30/2004,06/30/2004,05/31/2004,04/30/2004,03/31/2004,02/27/2004,01/30/2004,12/31/2003,11/28/2003,10/31/2003,09/30/2003,08/29/2003,07/31/2003,06/30/2003,05/30/2003,04/30/2003,03/31/2003,02/28/2003,01/31/2003,12/31/2002,11/29/2002,10/31/2002,09/30/2002,08/30/2002,07/31/2002,06/28/2002,05/31/2002,04/30/2002,03/29/2002,02/28/2002,01/31/2002,12/31/2001,11/30/2001,10/31/2001,09/28/2001,08/31/2001,07/31/2001,06/29/2001,05/31/2001,04/30/2001,03/30/2001,02/28/2001,01/31/2001,12/29/2000,11/30/2000,10/31/2000,09/29/2000,08/31/2000,07/31/2000,06/30/2000,05/31/2000,04/28/2000,03/31/2000,02/29/2000,01/31/2000,12/31/1999,11/30/1999,10/29/1999,09/30/1999,08/31/1999,07/30/1999,06/30/1999,05/31/1999,04/30/1999,03/31/1999,02/26/1999,01/29/1999,12/31/1998,11/30/1998,10/30/1998,09/30/1998,08/31/1998,07/31/1998,06/30/1998,05/29/1998,04/30/1998,03/31/1998,02/27/1998,01/30/1998,12/31/1997,11/28/1997,10/31/1997,09/30/1997,08/29/1997,07/31/1997,06/30/1997,05/30/1997,04/30/1997,03/31/1997,02/28/1997,01/31/1997,12/31/1996,11/29/1996,10/31/1996,09/30/1996,08/30/1996,07/31/1996,06/28/1996,05/31/1996,04/30/1996,03/29/1996,02/29/1996,01/31/1996,12/29/1995,11/30/1995,10/31/1995,09/29/1995,08/31/1995,07/31/1995,06/30/1995,05/31/1995,04/28/1995,03/31/1995,02/28/1995,01/31/1995,12/30/1994,11/30/1994,10/31/1994,09/30/1994,08/31/1994,07/29/1994,06/30/1994,05/31/1994,04/29/1994,03/31/1994,02/28/1994,01/31/1994,12/31/1993,11/30/1993,10/29/1993,09/30/1993,08/31/1993,07/30/1993,06/30/1993,05/31/1993,04/30/1993,03/31/1993,02/26/1993,01/29/1993,12/31/1992,11/30/1992,10/30/1992,09/30/1992,08/31/1992,07/31/1992,06/30/1992,05/29/1992,04/30/1992,03/31/1992,02/28/1992,01/31/1992,12/31/1991,11/29/1991,10/31/1991,09/30/1991,08/30/1991,07/31/1991,06/28/1991,05/31/1991,04/30/1991,03/29/1991,02/28/1991,01/31/1991,12/31/1990,11/30/1990,10/31/1990,09/28/1990,08/31/1990,07/31/1990,06/29/1990,05/31/1990,04/30/1990,03/30/1990,02/28/1990,01/31/1990,12/29/1989,11/30/1989,10/31/1989,09/29/1989,08/31/1989,07/31/1989,06/30/1989,05/31/1989,04/28/1989,03/31/1989,02/28/1989,01/31/1989,12/30/1988,11/30/1988,10/31/1988,09/30/1988,08/31/1988,07/29/1988,06/30/1988,05/31/1988,04/29/1988,03/31/1988,02/29/1988,01/29/1988,12/31/1987,11/30/1987,10/30/1987,09/30/1987,08/31/1987,07/31/1987,06/30/1987,05/29/1987,04/30/1987,03/31/1987,02/27/1987,01/30/1987,12/31/1986,11/28/1986,10/31/1986,09/30/1986,08/29/1986,07/31/1986,06/30/1986,05/30/1986,04/30/1986,03/31/1986,02/28/1986,01/31/1986,12/31/1985,11/29/1985,10/31/1985,09/30/1985,08/30/1985
MarketCap,"13,398,493,439","13,398,493,439","13,603,736,038","15,547,126,901","13,930,841,431","15,328,849,952","13,394,811,252","10,670,803,392","9,662,441,674","9,800,732,061","10,016,690,484","8,630,233,935","7,737,823,506","5,737,366,444","6,250,741,869","5,985,764,888","6,636,723,177","6,448,555,546","6,885,918,147","5,655,200,132","5,792,511,646","6,646,828,932","7,079,253,946","4,440,392,260","4,152,823,999","5,078,962,957","5,154,986,837","8,116,419,073","11,492,955,261","12,280,847,872","12,589,786,086","13,168,022,608","11,813,811,717","11,715,072,853","13,585,209,911","14,506,073,100","12,112,860,181","15,204,464,230","14,262,004,204","15,999,849,175","16,476,050,819","14,790,215,035","18,496,951,554","16,157,197,722","19,032,845,897","18,641,413,063","18,208,534,400","17,771,074,556","20,383,366,337","20,097,793,221","24,584,285,968","25,667,773,552","25,829,588,421","24,896,306,768","24,159,418,195","22,403,326,597","23,128,067,620","21,788,792,279","24,564,744,804","24,539,147,965","23,846,224,679","20,994,135,423","20,970,217,216","23,372,597,844","22,447,766,270","24,191,263,533","24,061,732,244","21,035,881,333","19,006,493,472","19,235,855,149","18,811,924,457","15,206,475,638","18,449,460,095","20,056,777,521","24,017,848,072","24,723,738,615","24,354,026,635","26,452,757,835","26,007,231,739","29,133,646,412","24,855,375,894","26,187,566,052","26,940,005,097","27,087,470,536","29,353,887,316","33,451,792,520","36,618,798,359","33,369,527,815","34,232,050,177","37,405,559,312","34,808,800,712","29,658,848,330","25,448,298,477","27,998,317,977","27,975,994,790","30,952,750,841","28,923,080,235","25,257,281,470","23,788,289,791","17,413,126,576","8,758,864,950","6,591,992,250","4,033,889,504","2,466,646,244","1,379,009,384","1,187,759,907","1,919,205,274","1,352,042,039","1,676,357,777","1,418,198,679","1,391,376,955","838,178,888","429,174,061","266,557,327","168,306,320","127,403,191","122,374,117","157,510,576","169,982,678","184,064,083","156,571,816","194,122,230","164,953,605","168,473,956","228,987,632","117,343,589","107,272,647","881,647,069","992,213,540","1,213,450,343","1,421,278,854","1,800,692,862","2,090,804,490","1,957,419,834","2,154,125,310","2,247,354,796","2,350,817,724","2,597,570,223","2,852,930,039","2,629,628,272","2,088,224,037","2,038,266,524","2,357,994,606","2,255,783,874","2,551,897,097","2,455,410,766","3,030,119,125","3,056,728,294","2,301,757,579","2,571,182,961","2,008,032,865","1,791,936,613","2,225,147,274","1,528,214,354","1,497,426,153","1,145,510,742","1,268,040,498","1,356,375,904","890,028,106","1,141,133,214","1,655,819,164","2,974,341,832","2,447,490,279","2,846,113,412","2,466,268,811","2,594,354,055","2,267,862,257","1,277,216,693","1,793,591,412","2,187,732,501","2,249,683,971","3,194,950,297","3,472,759,336","3,495,180,307","5,276,401,918","5,978,925,686","5,552,927,231","6,075,476,655","6,117,615,824","6,531,571,190","6,820,686,650","6,276,956,427","7,325,922,698","8,175,640,715","8,233,414,773","6,717,844,227","6,852,734,418","6,076,548,605","4,961,585,558","4,398,773,433","4,686,344,578","5,414,858,144","4,670,308,938","4,666,521,177","5,122,946,341","4,671,559,044","4,148,024,361","4,062,140,156","2,787,992,324","2,230,063,724","1,845,456,169","2,060,999,112","2,300,002,980","1,954,438,865","2,081,937,355","1,689,758,457","1,726,878,271","1,368,259,038","1,385,941,116","1,764,657,584","1,452,292,772","1,241,605,781","1,162,193,244","1,436,637,247","1,354,681,431","1,933,064,375","1,838,885,320","1,811,748,991","2,031,478,859","2,425,686,485","2,617,144,799","2,066,586,899","2,044,428,175","2,116,134,542","1,824,523,134","1,747,253,164","1,485,165,189","1,747,250,985","991,553,627","700,656,191","328,362,538","365,250,599","452,660,999","1,030,193,999","1,208,946,714","736,287,547","652,050,734","1,586,467,022","1,740,598,754","2,624,916,517","3,249,749,135","3,330,411,166","4,088,954,659","4,040,956,293","3,852,855,866","3,445,015,470","3,312,686,345","2,811,565,042","2,956,785,479","4,939,506,095","5,427,434,800","5,578,754,462","5,992,516,428","5,857,265,993","5,397,721,996","5,056,079,749","5,944,125,035","5,958,951,133","5,038,673,509","4,935,074,614","4,925,656,445","4,920,488,880","4,957,978,319","3,964,508,183","4,266,014,373","5,098,635,691","4,771,200,371","3,620,227,892","3,684,416,346","4,587,334,519","4,163,424,587","4,342,955,972","3,727,419,371","4,075,660,021","4,510,165,482","4,744,799,334","4,614,341,120","4,951,219,732","4,153,350,791","4,131,253,558","4,378,104,451","4,424,680,030","5,553,006,214","5,642,485,570","4,668,735,665","4,589,782,970","6,016,193,899","7,010,998,950","12,963,961,880","12,832,374,776","12,058,641,143","5,322,344,745","5,309,203,153","5,403,822,069","5,096,308,999","4,896,556,437","4,654,751,327","4,236,849,067","4,523,335,407","3,889,911,221","4,179,026,244","3,916,194,405","3,469,379,368","2,791,907,987","2,853,949,773","3,124,277,986","3,235,067,985","2,978,034,879","2,822,928,880","2,907,129,433","2,725,433,987","3,226,204,324","3,345,857,985","3,164,162,539","3,173,025,432","3,078,755,580","2,666,500,367","2,605,100,525","2,688,428,827","2,315,644,995","2,530,544,062","2,473,529,760","2,631,415,285","2,618,257,905","2,385,815,918","2,363,887,457","4,918,668,599","4,643,671,754","4,263,709,097","4,045,149,210","7,701,418,724","8,365,643,649","7,814,214,499","9,139,947,473","8,684,793,473","9,007,223,050","8,377,661,609","9,211,628,938","8,642,958,119","9,584,039,368","10,871,990,558","10,152,302,202","9,979,474,237","10,623,341,537","9,865,857,458","10,127,915,719","9,901,190,754","9,561,017,889","10,685,214,269","10,137,865,994","9,816,843,842","8,991,643,187","9,500,589,325","10,179,254,558","9,844,173,843","9,576,988,969","8,718,580,038","8,253,768,678","9,833,946,433","9,610,812,592","9,503,337,538","9,972,958,731","11,080,981,941","10,441,853,243","9,672,708,907","9,638,634,709","8,045,038,317","8,677,045,583","7,840,070,781","8,070,939,193","8,599,869,008","8,292,733,365","9,006,726,509","8,307,406,094","7,932,091,987","7,491,170,814","6,821,417,434","6,027,218,445","5,887,409,021","5,778,518,161","5,264,433,171","5,575,592,929","6,914,971,658","7,989,618,542","7,955,260,155","7,768,507,953","8,033,122,358","7,515,573,614","6,659,767,254","7,219,848,027","7,841,394,132","8,883,802,970","10,766,350,509","10,378,970,939","8,108,542,663","7,209,318,405","7,249,682,174","7,514,422,584","6,999,788,923","6,781,003,291","7,031,068,080","6,310,352,499","6,190,469,987","5,792,465,715","5,600,881,200","4,969,631,671","5,396,085,446","5,984,175,447","4,939,704,890","5,072,071,923","5,086,751,794","4,705,036,462","4,322,697,378","4,146,263,319","3,528,511,788","4,145,981,354","6,557,136,958","6,982,124,973","7,481,815,505","6,967,401,731","6,828,943,418","6,197,433,394","6,138,707,486","6,931,722,864","6,638,004,021","6,300,271,591","6,855,995,576","6,826,618,539","6,665,062,453","6,591,696,209","6,048,545,212","6,474,341,934","6,850,625,390","6,806,566,181","6,718,562,786","6,219,824,843","5,471,714,995","4,855,562,120","4,969,287,232","4,529,545,775","4,632,180,263","5,152,168,624"
EnterpriseValue,"47,383,493,439","47,383,493,439","47,588,736,038","49,532,126,901","47,915,841,431","49,485,849,952","47,551,811,252","44,827,803,392","42,583,441,674","42,721,732,061","42,937,690,484","41,551,233,935","40,658,823,506","38,658,366,444","36,486,741,869","36,221,764,888","36,872,723,177","36,684,555,546","37,121,918,147","35,891,200,132","36,028,511,646","37,143,828,932","37,576,253,946","34,937,392,260","34,649,823,999","35,575,962,957","34,772,986,837","37,734,419,073","41,110,955,261","41,552,847,872","41,861,786,086","42,440,022,608","41,154,811,717","41,056,072,853","42,926,209,911","43,601,073,100","41,207,860,181","44,299,464,230","43,531,004,204","45,268,849,175","46,003,050,819","34,702,215,035","38,408,951,554","36,069,197,722","38,434,845,897","38,043,413,063","37,610,534,400","37,219,074,556","39,831,366,337","39,545,793,221","44,583,285,968","45,666,773,552","45,828,588,421","43,812,306,768","43,075,418,195","41,319,326,597","41,101,067,620","39,761,792,279","42,537,744,804","42,406,147,965","41,713,224,679","38,861,135,423","38,955,217,216","41,357,597,844","40,432,766,270","40,779,263,533","40,649,732,244","37,623,881,333","34,734,493,472","34,963,855,149","34,539,924,457","30,020,475,638","33,263,460,095","34,870,777,521","38,324,848,072","39,030,738,615","38,661,026,635","38,140,757,835","37,695,231,739","40,821,646,412","34,730,375,894","36,062,566,052","36,815,005,097","36,836,470,536","39,102,887,316","43,200,792,520","47,219,798,359","43,970,527,815","44,833,050,177","46,596,559,312","43,999,800,712","38,849,848,330","32,717,298,477","35,267,317,977","35,244,994,790","37,973,750,841","35,944,080,235","32,278,281,470","31,336,289,791","24,961,126,576","12,562,864,950","10,395,992,250","7,837,889,504","6,270,646,244","4,850,009,384","4,658,759,907","5,390,205,274","5,415,042,039","5,739,357,777","5,481,198,679","6,034,376,955","5,481,178,888","5,072,174,061","4,909,557,327","3,975,306,320","3,934,403,191","3,512,374,117","3,547,510,576","3,559,982,678","8,763,064,083","8,735,571,816","8,773,122,230","4,383,953,605","4,387,473,956","4,447,987,632","7,441,343,589","7,431,272,647","8,205,647,069","8,316,213,540","7,919,450,343","8,127,278,854","8,506,692,862","12,699,804,490","12,566,419,834","12,763,125,310","8,887,354,796","8,990,817,724","9,237,570,223","9,584,930,039","9,361,628,272","8,820,224,037","8,451,266,524","8,770,994,606","8,668,783,874","13,471,897,097","13,375,410,766","13,950,119,125","13,785,728,294","13,030,757,579","13,300,182,961","13,062,032,865","12,845,936,613","13,279,147,274","12,659,214,354","12,628,426,153","12,276,510,742","12,560,040,498","12,648,375,904","12,182,028,106","12,699,133,214","13,213,819,164","14,532,341,832","13,357,490,279","13,756,113,412","13,376,268,811","13,303,354,055","12,976,862,257","11,986,216,693","12,682,591,412","13,076,732,501","13,138,683,971","9,801,950,297","10,079,759,336","10,102,180,307","11,877,401,918","12,579,925,686","12,212,927,231","12,735,476,655","12,777,615,824","13,908,571,190","14,197,686,650","13,653,956,427","16,000,922,698","16,850,640,715","16,908,414,773","15,576,844,227","15,711,734,418","14,935,548,605","13,928,585,558","13,365,773,433","13,653,344,578","14,381,858,144","14,752,308,938","14,748,521,177","15,204,946,341","15,552,559,044","15,029,024,361","14,841,140,156","13,566,992,324","13,009,063,724","12,624,456,169","12,893,999,112","13,133,002,980","12,787,438,865","13,275,937,355","12,883,758,457","12,920,878,271","12,769,259,038","12,786,941,116","13,165,657,584","12,700,292,772","12,489,605,781","12,410,193,244","12,509,637,247","12,427,681,431","13,006,064,375","13,004,885,320","12,977,748,991","13,197,478,859","13,749,686,485","13,941,144,799","13,390,586,899","13,225,428,175","13,297,134,542","13,005,523,134","13,177,253,164","12,915,165,189","13,177,250,985","12,871,553,627","12,580,656,191","12,208,362,538","11,593,250,599","11,680,660,999","12,258,193,999","10,859,946,714","10,387,287,547","10,303,050,734","10,136,467,022","10,290,598,754","11,258,916,517","11,883,749,135","11,964,411,166","11,702,954,659","11,654,956,293","11,466,855,866","11,059,015,470","9,846,686,345","9,345,565,042","9,249,785,479","11,232,506,095","11,720,434,800","10,593,754,462","11,007,516,428","10,872,265,993","9,434,721,996","9,093,079,749","9,981,125,035","8,187,951,133","7,267,673,509","7,164,074,614","8,665,656,445","8,660,488,880","8,697,978,319","7,704,508,183","6,787,014,373","7,619,635,691","7,292,200,371","8,056,227,892","8,120,416,346","9,023,334,519","7,890,424,587","8,069,955,972","7,454,419,371","7,601,660,021","8,036,165,482","8,270,799,334","7,866,341,120","8,203,219,732","7,405,350,791","6,460,253,558","6,707,104,451","6,753,680,030","7,616,006,214","7,705,485,570","6,731,735,665","6,716,782,970","8,143,193,899","9,137,998,950","15,105,961,880","14,974,374,776","14,200,641,143","7,309,344,745","7,296,203,153","7,390,822,069","6,948,308,999","6,748,556,437","6,506,751,327","6,875,849,067","7,162,335,407","6,528,911,221","7,274,026,244","7,011,194,405","6,564,379,368","6,076,907,987","6,138,949,773","6,409,277,986","7,583,067,985","7,326,034,879","7,170,928,880","7,761,129,433","7,579,433,987","9,406,204,324","9,525,857,985","9,344,162,539","9,752,025,432","9,657,755,580","9,245,500,367","9,278,100,525","9,361,428,827","8,988,644,995","9,932,544,062","9,875,529,760","10,033,415,285","10,020,257,905","10,393,815,918","10,371,887,457","12,926,668,599","12,540,671,754","12,160,709,097","10,889,149,210","14,545,418,724","15,209,643,649","14,658,214,499","16,405,947,473","15,950,793,473","16,273,223,050","15,880,661,609","16,714,628,938","16,145,958,119","17,385,039,368","18,672,990,558","17,953,302,202","18,062,474,237","18,706,341,537","17,948,857,458","18,235,915,719","18,009,190,754","17,669,017,889","18,898,214,269","18,350,865,994","18,029,843,842","17,446,643,187","17,955,589,325","18,634,254,558","18,078,173,843","17,810,988,969","16,952,580,038","15,847,768,678","17,427,946,433","17,204,812,592","16,796,337,538","17,265,958,731","18,373,981,941","17,262,853,243","16,493,708,907","16,459,634,709","14,283,838,317","14,915,845,583","14,078,870,781","13,913,839,193","14,442,769,008","13,932,833,365","14,646,826,509","13,947,506,094","12,409,591,987","11,968,670,814","11,298,917,434","10,504,718,445","9,748,309,021","9,639,418,161","8,877,333,171","9,188,492,929","10,527,871,658","11,276,518,542","11,242,160,155","11,055,407,953","10,651,622,358","10,134,073,614","9,278,267,254","10,011,448,027","10,632,994,132","11,675,402,970","13,614,850,509","13,227,470,939","10,957,042,663","10,057,818,405","8,925,782,174","9,190,522,584","8,675,888,923","8,457,103,291","8,707,168,080","8,285,252,499","8,165,369,987","7,767,365,715","7,575,781,200","6,944,531,671","7,370,985,446","7,959,075,447","6,914,604,890","7,046,971,923","7,061,651,794","6,679,936,462","6,297,597,378","6,121,163,319","5,135,211,788","5,752,681,354","8,163,836,958","8,588,824,973","9,088,515,505","8,574,101,731","8,435,643,418","7,804,133,394","7,745,407,486","8,538,422,864","8,244,704,021","7,906,971,591","7,472,895,576","7,443,518,539","7,281,962,453","7,208,596,209","6,665,445,212","7,091,241,934","7,467,525,390","7,423,466,181","7,335,462,786","6,836,724,843","6,088,614,995","5,472,462,120","5,265,587,232","4,825,845,775","4,928,480,263","5,448,468,624"
PeRatio,"2.807",,,,,,,,,,,,,,,,,,,,,,,,,"3.169","3.216",,"7.082","8.102",,"8.492","7.956",,"9",,"8.784","11.026",,"11.759","11.805","12.948","16.194","14.145",,"13.1","12.796",,"12.028","11.859",,"13.91","13.928",,"12.75","11.823",,"10.966","12.363","12.184","11.722",,"8.794","9.638","9.2",,"5.103","4.462","3.6","3.569",,"2.595","2.925",,"3.705","3.704",,"6.05","5.894",,"6.683","6.709","6.902","8.719",,"10.543","13.43",,,,,,,,,,,,,,,"7.426",,"5.787",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.813","56.375","7.197","7.831","7.882","10.332","11.707",,"16.125","16.237",,"16.017","14.74",,"34.776","37.806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.846","9.624",,"6.913","8.127",,"5.658","5.541",,"6.191","6.238","4.988","6.156",,"6.884","5.856","5.96","7.421","5.428",,"4.859","4.628",,"5.388","4.652","4.991","4.187",,,"3.666","2.35",,"1.976","2.056","2.696","3.141",,"6.083","5.716",,,"5.505",,"4.369","4.153",,"4.112","3.537",,"3.566","3.159","2.994","3.06","3.35",,"10.346","9.807",,"9.835",,"13.794","13.045",,"16.342","14.154",,"6.69","5.762",,"6.31","6.713","6.679","6.409",,"13.214","13.554","12.445",,"220.655","239.686","223.887",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.121","27.601",,"19.975","24.774",,"24.47","23.896",,"16.863","14.942",,"15.142","17.155",,"20.368","15.912","14.148","15.029",,"14.511","14.966","15.518",,"17.675","16.538","15.991","17.385",,"20.934","20.893",,"21.515","24.537",,"21.623","15.15",,"28.153","26.986","28.917","26.929",,"21.182","20.981",,,"23.012",,"27.032","26.392",,"26.543","28.412",,"24.265","23.951","18.087","15.911","14.119",,"13.092","13.388",
ForwardPeRatio,"7.391",,,,,,,,,,,,,,,,,,,,,,,,,"8.34","8.467",,"5.131","4.988",,"5.222","4.615",,"5.801",,"5.247","6.013",,"5.77","5.807","6.161","7.71","6.583",,"8.306","8.11",,"7.88","7.692",,"9.001","9.95",,"9.96","8.842",,"8.749","9.662","10.526","10.215",,"8.599","9.542","8.977",,"10.163","9.285","7.326","6.748",,"5.214","5.12",,"6.325","6.01",,"7.003","7.179",,,,,,,,,,,,,,,,,,,"9.225","9.634","9.718","8.826","8.306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.05","0.779",,"0.816","0.676",,"0.319",,"0.288","0.331",,"0.228","0.229","0.279","0.349","0.298",,"0.385","0.376",,"0.352","0.439",,"1.297",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.873",,"0.886","1.013","0.908","0.667",,,,"0.288",,"0.258",,,"0.16",,"0.169",,,"0.144",,"0.131",,,,"0.12","0.118",,"0.261","0.285",,"0.299","0.273",,"0.309",,"0.28","0.352",,"0.372","0.374","0.345","0.431","0.376",,"0.446","0.436",,"0.492","0.485",,"0.632","0.633",,"0.612","0.567",,"0.557","0.628","0.661","0.636",,"0.585","0.642","0.612",,"0.682","0.596","0.571","0.566",,"0.461","0.52",,"0.688","0.688",,"0.722","0.703",,"0.667","0.67","0.689","0.684",,"0.827","0.908",,,"0.695",,"0.536","0.407",,"0.445","0.401",,"0.327","0.223","0.225","0.135","0.139",,"0.109","0.055",,"0.077",,"0.067","0.057",,"0.034","0.017","0.011","0.007","0.005",,"0.006","0.007",,"0.006","0.008",,"0.007","0.01",,"0.005","0.037","0.042","0.052",,"0.078","0.092",,"0.095","0.101","0.106","0.117","0.132",,"0.096","0.094",,"0.104","0.117","0.113","0.139",,,"0.114","0.083",,"0.11","0.069","0.068","0.051",,"0.055","0.037",,,"0.116",,"0.112","0.108",,"0.105","0.06",,"0.108","0.111","0.167","0.182","0.183","0.258","0.293",,"0.284","0.286",,"0.321","0.295",,"0.356","0.387",,"0.31","0.275",,"0.188","0.2","0.231","0.219",,"0.24","0.2","0.181",,"0.136","0.109","0.09","0.105",,"0.101","0.11",,"0.091","0.073","0.074","0.094","0.078",,"0.064","0.078",,"0.105","0.103","0.102","0.114",,,"0.118",,"0.123","0.106",,"0.087","0.102",,"0.041","0.019","0.021","0.026","0.059",,"0.044","0.039",,"0.101",,"0.177","0.181",,"0.212","0.203","0.181","0.168","0.142",,"0.249","0.273",,"0.317","0.31",,"0.273","0.321",,"0.275","0.269",,"0.273","0.275","0.22","0.241",,"0.27","0.217","0.221","0.275","0.236",,"0.211","0.234",,"0.273","0.27","0.289","0.243",,,"0.25","0.134",,"0.113","0.116","0.152","0.177",,"0.335","0.315",,,"0.292",,"0.275","0.261",,"0.263","0.226",,"0.227","0.201","0.186","0.19","0.208",,"0.404","0.383",,"0.371",,"0.479","0.453",,"0.436","0.378",,"0.384","0.331",,"0.385","0.409","0.407","0.348",,"0.717","0.682","0.626",,"0.492","0.534","0.499","0.568",,"0.56","0.524",,"0.54","0.607","0.688","0.643","0.721",,"0.713","0.677",,"0.639","0.726","0.688","0.667",,,"0.699","0.648",,"0.574","0.562","0.669","0.654",,"0.68","0.755",,"0.736","0.733",,"0.691","0.624",,"0.688",,"0.73","0.674",,"0.655","0.597","0.527","0.522","0.512",,"0.51","0.632",,"0.731","0.714",,"0.712","0.631",,"0.757","0.858",,"1.094","0.855","0.76","0.806",,"0.778","0.791","0.82",,"0.75","0.702","0.679","0.634",,"0.763","0.67",,"0.69","0.662",,"0.583","0.517",,"0.96","1.08","1.157","1.078",,"1.021","1.011",,,"1.055",,"1.159","1.132",,"1.026","1.098",,"1.099","1.085","0.993","0.874","0.775",,"0.686","0.702",
