name,ttm,07/09/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,03/04/2021,02/26/2021,02/25/2021,02/18/2021,01/29/2021,12/31/2020,11/30/2020,11/19/2020,10/30/2020,10/29/2020,09/30/2020,09/24/2020,09/11/2020,08/31/2020,08/13/2020,07/31/2020,07/27/2020,07/17/2020,07/14/2020,06/30/2020,05/29/2020,05/28/2020,05/20/2020,05/11/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/28/2007,08/31/2007,07/31/2007,06/29/2007,05/31/2007,04/30/2007,03/30/2007,02/28/2007,01/31/2007,12/29/2006,11/30/2006,10/31/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005,07/29/2005,06/30/2005,05/31/2005,04/29/2005,03/31/2005,02/28/2005,01/31/2005,12/31/2004,11/30/2004,10/29/2004,09/30/2004,08/31/2004,07/30/2004,06/30/2004,05/31/2004,04/30/2004,03/31/2004,02/27/2004,01/30/2004,12/31/2003,11/28/2003,10/31/2003,09/30/2003,08/29/2003,07/31/2003,06/30/2003,05/30/2003,04/30/2003,03/31/2003,02/28/2003,01/31/2003,12/31/2002,11/29/2002,10/31/2002,09/30/2002,08/30/2002,07/31/2002,06/28/2002,05/31/2002,04/30/2002,03/29/2002,02/28/2002,01/31/2002,12/31/2001,11/30/2001,10/31/2001,09/28/2001,08/31/2001,07/31/2001,06/29/2001,05/31/2001,04/30/2001,03/30/2001,02/28/2001,01/31/2001,12/29/2000,11/30/2000,10/31/2000,09/29/2000,08/31/2000,07/31/2000,06/30/2000,05/31/2000,04/28/2000,03/31/2000,02/29/2000,01/31/2000,12/31/1999,11/30/1999,10/29/1999,09/30/1999,08/31/1999,07/30/1999,06/30/1999,05/31/1999,04/30/1999,03/31/1999,02/26/1999,01/29/1999,12/31/1998,11/30/1998,10/30/1998,09/30/1998,08/31/1998,07/31/1998,06/30/1998,05/29/1998,04/30/1998,03/31/1998,02/27/1998,01/30/1998,12/31/1997,11/28/1997,10/31/1997,09/30/1997,08/29/1997,07/31/1997,06/30/1997,05/30/1997,04/30/1997,03/31/1997,02/28/1997,01/31/1997,12/31/1996,11/29/1996,10/31/1996,09/30/1996,08/30/1996,07/31/1996,06/28/1996,05/31/1996,04/30/1996,03/29/1996,02/29/1996,01/31/1996,12/29/1995,11/30/1995,10/31/1995,09/29/1995,08/31/1995,07/31/1995,06/30/1995,05/31/1995,04/28/1995,03/31/1995,02/28/1995,01/31/1995,12/30/1994,11/30/1994,10/31/1994,09/30/1994,08/31/1994,07/29/1994,06/30/1994,05/31/1994,04/29/1994,03/31/1994,02/28/1994,01/31/1994,12/31/1993,11/30/1993,10/29/1993,09/30/1993,08/31/1993,07/30/1993,06/30/1993,05/31/1993,04/30/1993,03/31/1993,02/26/1993,01/29/1993,12/31/1992,11/30/1992,10/30/1992,09/30/1992,08/31/1992,07/31/1992,06/30/1992,05/29/1992,04/30/1992,03/31/1992,02/28/1992,01/31/1992,12/31/1991,11/29/1991,10/31/1991,09/30/1991,08/30/1991,07/31/1991,06/28/1991,05/31/1991,04/30/1991,03/29/1991,02/28/1991,01/31/1991,12/31/1990,11/30/1990,10/31/1990,09/28/1990,08/31/1990,07/31/1990,06/29/1990,05/31/1990,04/30/1990,03/30/1990,02/28/1990,01/31/1990,12/29/1989,11/30/1989,10/31/1989,09/29/1989,08/31/1989,07/31/1989,06/30/1989,05/31/1989,04/28/1989,03/31/1989,02/28/1989,01/31/1989,12/30/1988,11/30/1988,10/31/1988,09/30/1988,08/31/1988,07/29/1988,06/30/1988,05/31/1988,04/29/1988,03/31/1988,02/29/1988,01/29/1988,12/31/1987,11/30/1987,10/30/1987,09/30/1987,08/31/1987,07/31/1987,06/30/1987,05/29/1987,04/30/1987,03/31/1987,02/27/1987,01/30/1987,12/31/1986,11/28/1986,10/31/1986,09/30/1986,08/29/1986,07/31/1986,06/30/1986,05/30/1986,04/30/1986,03/31/1986,02/28/1986,01/31/1986,12/31/1985,11/29/1985,10/31/1985,09/30/1985,08/30/1985
MarketCap,"206,526,241,342","206,526,241,342","204,716,304,386","204,398,529,196","199,175,963,018","195,483,900,000","177,734,981,220","178,231,640,330","179,349,123,330","186,757,621,732","188,466,600,000","204,654,000,000","199,319,583,831","198,062,003,430","184,200,979,885","185,168,349,425","191,539,168,821","182,189,989,350","188,046,986,272","193,931,675,850","191,217,795,480","190,608,557,029","190,622,403,358","186,454,658,503","187,645,442,747","183,180,100,000","182,525,681,961","183,552,432,281","182,123,306,835","186,452,308,186","183,552,432,281","166,818,900,000","183,461,575,914","197,549,820,000","190,107,970,000","189,406,151,960","191,274,695,313","191,177,084,839","191,171,716,145","178,700,044,178","183,450,870,000","179,433,172,864","179,503,263,947","172,060,200,000","162,437,901,529","158,752,030,000","155,666,320,000","172,126,601,920","158,632,011,840","157,813,302,400","158,418,166,336","162,646,988,025","154,051,050,000","142,139,340,997","143,117,656,660","154,883,850,000","155,806,534,137","170,826,000,000","170,543,431,371","165,708,143,957","156,762,862,242","158,469,434,270","164,974,327,156","166,228,776,373","164,688,740,000","166,948,937,932","161,820,618,541","159,959,800,000","157,535,906,928","148,197,840,000","150,058,579,845","143,561,730,312","153,744,430,464","155,996,097,962","153,630,099,099","156,753,071,606","152,464,381,251","146,131,671,329","148,717,177,820","148,186,080,000","142,943,140,119","143,786,400,000","144,684,160,000","145,918,173,824","148,875,580,901","137,381,028,271","136,513,532,314","141,537,488,846","137,396,480,000","142,335,584,719","140,401,958,088","141,421,980,000","146,723,588,367","139,544,640,000","140,705,280,000","149,810,262,602","143,928,600,943","139,914,270,000","139,362,936,807","132,748,132,044","134,992,740,000","133,912,911,406","130,213,743,470","126,836,500,000","122,998,900,909","122,870,440,000","126,815,260,000","129,527,815,965","128,960,384,141","122,191,500,000","122,960,754,191","128,836,591,059","126,529,130,000","124,904,046,004","127,532,953,745","122,224,950,000","116,896,646,997","112,480,400,000","105,655,920,000","108,604,584,375","107,104,136,478","109,764,270,000","112,720,973,334","113,187,855,730","110,088,280,000","106,115,012,154","103,221,677,262","103,970,450,000","98,856,190,486","102,707,880,000","103,732,268,362","100,058,254,336","98,416,673,600","97,059,200,000","101,967,261,927","101,350,045,845","111,561,120,000","112,416,096,975","108,891,239,041","101,832,210,000","100,616,043,471","101,674,110,000","103,286,730,000","102,428,271,180","103,490,114,622","105,108,080,000","102,106,115,752","103,267,497,249","97,093,350,000","101,423,888,036","105,181,522,940","107,576,160,000","98,071,697,603","93,305,300,000","95,152,000,000","97,090,862,327","94,484,919,863","91,450,940,000","88,283,787,641","88,408,416,246","85,572,720,000","81,030,965,980","77,465,914,835","80,117,900,474","74,919,885,952","78,013,246,884","85,064,414,330","88,061,937,056","88,543,404,436","111,965,170,000","107,582,080,000","104,565,760,000","99,899,890,000","108,329,853,770","108,694,654,156","114,798,000,000","111,420,474,559","109,220,250,000","121,819,500,000","124,259,800,000","118,689,200,000","117,948,600,000","110,276,630,000","106,370,020,000","105,121,850,000","111,446,230,000","107,792,790,000","103,666,360,000","103,424,855,897","106,863,120,000","102,456,900,000","101,759,785,969","104,173,645,665","107,417,960,000","107,625,835,948","104,493,343,787","99,005,960,000","99,909,520,913","96,240,994,012","95,700,240,000","97,931,270,919","94,690,080,000","97,836,480,000","98,331,200,000","98,131,880,000","94,195,310,000","91,590,202,705","91,055,856,946","90,224,890,000","94,210,600,899","93,172,375,293","88,931,310,000","90,386,345,805","90,162,300,000","87,643,800,000","84,198,170,000","83,641,460,000","82,072,550,000","84,701,257,650","84,701,257,650","91,434,360,000","91,103,955,631","93,015,824,290","91,975,800,000","88,761,748,819","80,578,300,000","79,487,100,000","82,609,878,247","82,094,854,068","78,690,110,000","76,858,533,909","79,498,712,555","76,629,000,000","75,940,355,787","74,359,696,798","68,720,000,000","66,149,888,951","69,706,560,000","72,702,840,000","73,364,885,703","76,162,699,141","64,403,850,000","70,090,489,552","76,098,245,800","85,362,200,000","91,904,420,609","91,762,974,790","90,434,000,000","88,678,000,000","87,958,040,000","85,499,640,000","85,082,777,179","85,222,744,734","86,281,500,000","69,051,690,629","68,508,092,213","64,841,400,000","65,525,765,065","64,135,026,083","63,727,500,000","67,046,400,000","64,121,850,000","72,114,165,000","65,566,875,000","69,992,910,000","66,470,000,000","61,510,982,660","66,111,499,088","64,212,910,000","58,632,149,538","52,868,076,638","49,804,562,500","46,741,875,000","49,651,875,000","51,288,750,000","50,461,980,000","50,644,480,000","44,165,000,000","50,061,375,000","57,122,046,000","56,755,296,000","52,859,250,000","54,520,488,000","57,841,488,000","55,255,173,000","57,369,000,000","60,127,125,000","57,103,488,000","49,815,000,000","43,450,488,000","41,282,062,500","58,056,558,000","61,411,308,000","60,852,183,000","59,174,808,000","63,647,808,000","54,823,000,000","54,259,750,000","54,729,125,000","55,939,375,000","55,939,375,000","61,533,797,940","55,079,602,200","58,522,086,900","57,471,696,000","56,558,957,940","53,672,240,250","49,824,401,670","51,480,202,800","54,404,610,000","45,629,672,400","47,189,469,600","46,215,234,000","44,069,875,200","44,994,376,000","49,688,781,300","55,558,047,750","52,402,583,120","50,038,023,640","49,840,834,520","49,840,834,520","46,985,879,000","44,029,760,040","43,559,563,932","41,396,052,096","40,117,457,394","35,634,809,749","36,914,885,254","35,831,876,501","38,528,272,862","32,814,469,504","30,843,546,078","30,906,148,734","29,128,881,633","28,633,859,202","27,934,848,350","27,738,260,800","26,251,562,500","26,221,750,000","24,143,800,000","24,242,750,000","28,605,600,000","29,002,900,000","29,102,225,000","31,253,050,000","32,251,550,000","32,650,950,000","31,970,575,000","31,374,850,000","31,176,275,000","31,129,875,000","29,548,675,000","29,252,200,000","29,003,625,000","30,103,762,500","34,304,287,500","31,852,150,000","33,449,750,000","33,150,200,000","32,278,441,750","31,585,346,375","30,001,128,375","29,700,000,000","29,601,000,000","27,621,000,000","28,813,100,000","28,813,100,000","27,036,950,000","25,448,475,000","26,632,125,000","26,730,762,500","23,385,975,000","22,497,900,000","22,497,900,000","25,585,962,500","25,190,812,500","22,918,700,000","24,908,612,500","25,305,562,500","27,191,075,000","25,820,100,000","21,681,000,000","20,498,400,000","20,182,480,625","18,902,616,000","18,115,007,000","19,722,214,455","20,214,476,333","20,378,607,380","19,488,399,130","17,477,014,401","16,520,653,010","15,441,095,684","15,177,146,684","16,892,735,999","16,730,000,705","16,334,726,666","15,511,430,096","15,532,536,666","16,355,208,257","14,018,904,131","14,200,226,805","12,330,935,666","11,675,113,541","10,494,413,333","10,691,236,055","10,363,311,874","10,377,224,351","10,834,109,818","10,246,774,780","9,351,693,859","9,416,810,140","9,710,224,420","9,464,606,794","9,072,894,967","9,138,114,999","9,253,993,368","8,732,646,035","8,700,087,894","8,089,790,999","8,840,079,971","10,373,251,942","10,161,866,000","10,161,866,000","9,380,184,000","9,113,311,666","8,332,170,666","8,918,156,606","8,664,404,206","8,110,516,067","6,775,071,333","7,137,670,258","7,105,399,179","6,847,023,845","8,395,306,338","8,066,106,009","8,889,172,676","9,197,688,110","7,983,913,634","7,763,061,164","6,787,444,061","6,243,140,859","6,391,660,688","6,261,866,089","5,755,050,404","5,480,183,145","5,571,472,484"
EnterpriseValue,"243,566,241,342","243,566,241,342","241,756,304,386","241,438,529,196","236,215,963,018","230,542,900,000","212,793,981,220","213,290,640,330","214,408,123,330","221,816,621,732","223,332,600,000","239,520,000,000","234,185,583,831","232,928,003,430","219,066,979,885","220,034,349,425","227,394,168,821","218,044,989,350","223,901,986,272","229,786,675,850","227,072,795,480","226,463,557,029","226,477,403,358","222,309,658,503","223,500,442,747","213,176,100,000","212,521,681,961","213,548,432,281","212,119,306,835","216,448,308,186","213,548,432,281","193,590,900,000","210,233,575,914","224,322,820,000","216,880,970,000","216,179,151,960","218,047,695,313","218,778,084,839","218,772,716,145","206,301,044,178","209,838,870,000","205,821,172,864","205,891,263,947","195,388,200,000","185,765,901,529","179,971,030,000","176,885,320,000","193,345,601,920","179,851,011,840","180,277,302,400","180,882,166,336","185,110,988,025","176,972,050,000","165,060,340,997","166,038,656,660","174,695,850,000","175,618,534,137","191,758,000,000","191,475,431,371","186,640,143,957","177,694,862,242","180,834,434,270","187,339,327,156","188,593,776,373","187,398,740,000","189,658,937,932","184,530,618,541","180,820,800,000","178,396,906,928","169,064,840,000","170,925,579,845","164,428,730,312","174,611,430,464","176,863,097,962","175,913,099,099","179,036,071,606","175,447,381,251","169,114,671,329","171,700,177,820","169,502,080,000","164,259,140,119","164,991,400,000","165,889,160,000","167,123,173,824","170,080,580,901","159,301,028,271","158,433,532,314","163,457,488,846","159,307,480,000","164,246,584,719","162,312,958,088","161,633,980,000","166,935,588,367","159,421,640,000","160,582,280,000","169,687,262,602","163,805,600,943","161,504,270,000","160,952,936,807","154,338,132,044","157,019,740,000","155,939,911,406","152,240,743,470","146,838,500,000","143,000,900,909","142,901,440,000","146,846,260,000","149,558,815,965","148,991,384,141","143,603,500,000","144,372,754,191","150,248,591,059","148,959,130,000","147,334,046,004","149,962,953,745","144,005,950,000","138,677,646,997","134,261,400,000","127,436,920,000","130,877,584,375","129,377,136,478","133,944,270,000","136,900,973,334","137,367,855,730","134,026,280,000","130,053,012,154","127,159,677,262","126,359,450,000","121,245,190,486","125,096,880,000","127,089,268,362","123,415,254,336","121,773,673,600","120,416,200,000","125,986,261,927","125,369,045,845","135,580,120,000","135,626,096,975","132,101,239,041","125,042,210,000","119,185,043,471","120,243,110,000","121,855,730,000","120,861,271,180","121,923,114,622","123,541,080,000","121,472,115,752","122,633,497,249","116,459,350,000","119,175,888,036","122,933,522,940","125,328,160,000","101,841,697,603","97,075,300,000","98,922,000,000","101,616,862,327","99,010,919,863","95,976,940,000","94,520,787,641","94,645,416,246","91,809,720,000","88,180,965,980","84,615,914,835","87,267,900,474","80,910,885,952","84,004,246,884","91,055,414,330","93,942,937,056","94,424,404,436","117,846,170,000","111,562,080,000","108,545,760,000","103,879,890,000","111,719,853,770","112,084,654,156","118,188,000,000","113,142,474,559","110,942,250,000","123,541,500,000","125,002,800,000","119,432,200,000","119,711,600,000","112,039,630,000","108,133,020,000","106,193,850,000","112,518,230,000","108,864,790,000","103,668,360,000","103,426,855,897","106,865,120,000","102,152,900,000","101,455,785,969","103,869,645,665","108,442,960,000","108,650,835,948","105,518,343,787","100,030,960,000","101,082,520,913","97,413,994,012","96,873,240,000","98,251,270,919","95,010,080,000","97,530,480,000","98,025,200,000","97,825,880,000","93,889,310,000","91,998,202,705","91,463,856,946","90,632,890,000","95,031,600,899","93,993,375,293","89,752,310,000","90,392,345,805","90,168,300,000","87,649,800,000","84,107,170,000","83,550,460,000","81,981,550,000","85,491,257,650","85,491,257,650","92,224,360,000","91,307,955,631","93,219,824,290","92,179,800,000","89,053,748,819","80,870,300,000","79,779,100,000","82,248,878,247","81,733,854,068","78,329,110,000","77,360,533,909","80,000,712,555","77,131,000,000","77,165,355,787","75,584,696,798","69,945,000,000","67,053,888,951","70,610,560,000","73,606,840,000","74,116,885,703","76,914,699,141","65,155,850,000","70,247,489,552","76,255,245,800","86,367,200,000","92,909,420,609","92,767,974,790","91,790,000,000","90,034,000,000","89,314,040,000","86,855,640,000","85,263,777,179","85,403,744,734","87,055,500,000","69,825,690,629","69,282,092,213","66,496,400,000","67,180,765,065","65,790,026,083","64,815,500,000","68,134,400,000","65,209,850,000","74,165,165,000","67,617,875,000","72,043,910,000","68,847,000,000","63,887,982,660","68,488,499,088","66,589,910,000","61,291,149,538","55,527,076,638","52,463,562,500","48,730,875,000","51,640,875,000","53,277,750,000","52,646,980,000","52,829,480,000","46,350,000,000","53,870,375,000","60,931,046,000","60,564,296,000","63,199,250,000","64,860,488,000","68,181,488,000","62,893,173,000","65,007,000,000","67,765,125,000","61,008,488,000","53,720,000,000","47,355,488,000","45,786,062,500","62,560,558,000","65,915,308,000","64,169,183,000","62,491,808,000","66,964,808,000","57,841,000,000","57,277,750,000","57,747,125,000","64,371,375,000","64,371,375,000","69,965,797,940","62,870,602,200","66,313,086,900","65,262,696,000","64,555,957,940","61,669,240,250","57,821,401,670","59,498,202,800","62,422,610,000","53,647,672,400","56,337,469,600","55,363,234,000","53,217,875,200","54,453,376,000","59,147,781,300","64,589,047,750","61,433,583,120","59,069,023,640","58,673,834,520","58,673,834,520","55,818,879,000","53,252,460,040","52,782,263,932","50,618,752,096","49,923,757,394","45,441,109,749","46,721,185,254","45,638,176,501","48,227,372,862","42,513,569,504","40,542,646,078","40,094,448,734","38,317,181,633","38,064,259,202","37,365,248,350","37,168,660,800","35,681,962,500","36,379,250,000","34,301,300,000","34,400,250,000","38,826,900,000","39,224,200,000","39,323,525,000","40,659,950,000","41,658,450,000","42,057,850,000","40,737,675,000","40,141,950,000","39,943,375,000","40,020,075,000","38,438,875,000","38,142,400,000","38,054,525,000","39,154,662,500","43,355,187,500","40,353,850,000","41,951,450,000","41,651,900,000","41,037,441,750","40,344,346,375","38,760,128,375","38,452,500,000","38,353,500,000","36,373,500,000","37,586,900,000","37,586,900,000","35,810,750,000","33,296,175,000","34,479,825,000","34,578,462,500","31,575,575,000","30,687,500,000","30,687,500,000","33,645,462,500","33,250,312,500","30,859,400,000","32,849,312,500","33,246,262,500","34,246,875,000","32,875,900,000","28,736,800,000","27,554,200,000","27,025,180,625","25,745,316,000","25,169,607,000","26,776,814,455","27,269,076,333","27,333,007,380","26,442,799,130","24,431,414,401","23,087,853,010","22,008,295,684","21,744,346,684","23,473,135,999","23,310,400,705","22,915,126,666","21,199,530,096","21,220,636,666","22,043,308,257","19,707,004,131","16,689,426,805","14,820,135,666","14,164,313,541","12,983,613,333","13,180,436,055","11,936,511,874","11,950,424,351","12,407,309,818","11,819,974,780","10,924,893,859","10,990,010,140","11,283,424,420","11,037,806,794","10,646,094,967","10,711,314,999","10,827,193,368","10,305,846,035","10,273,287,894","10,034,590,999","10,784,879,971","12,318,051,942","12,106,666,000","12,106,666,000","11,324,984,000","11,058,111,666","10,276,970,666","10,862,956,606","10,609,204,206","10,055,316,067","8,719,871,333","7,732,270,258","7,699,999,179","7,441,623,845","8,989,906,338","8,660,706,009","9,483,772,676","9,792,288,110","8,578,513,634","8,357,661,164","7,382,044,061","6,837,740,859","6,986,260,688","6,419,666,089","5,912,850,404","5,637,983,145","5,729,272,484"
PeRatio,"27.681",,"27.439","27.396","26.696","27.627",,,,,,"29.366","28.56",,,,"28.286",,,"28.584",,"28.094",,,,"25.632",,,,,"25.638","23.096",,"16.231","15.619",,"15.677","15.216",,"14.185",,"14.48","14.485",,"13.171","32.376","31.747","35.04","32.293",,"34.894","35.826",,"29.399","29.601",,"32.464","24.855",,"24.074","22.775",,"24.467","24.653","24.944","25.242",,"25.656","25.317","22.759",,"21.952","23.509","23.853","30.155",,"30.269","28.906",,"27.924","26.654",,"29.65","29.721",,"21.778","21.462","22.252","21.758",,"22.172","22.393",,,"20.92",,"21.277","21.014",,"19.887","20.213",,"19.432","19.329","18.535","18.864","19.469",,"19.739","18.75",,"19.703",,"20.71","21.146",,"19.329","18.584","17.457","18.723","18.464",,"19.111","19.19",,"16.836","16.377",,"15.618","16.295",,"16.04","15.777","15.514","16.394",,"17.921","19.067",,"17.268","16.22","16.448","16.708","16.321",,"16.778","16.627",,"15.79","15.962","16.553","16.792",,,"16.127","18.629",,"17.563","17.545","17.57","17.015",,"15.406","15.938",,,"17.062",,"16.242","20.305",,"18.592","17.763",,"19.806","20.867","20.399","19.956","22.258","20.747","19.817",,"19.11","18.433",,"19.921","19.268",,"18.907","19.533",,"21.15","21.652",,"25.401","24.661","23.362","24.577",,"23.492","24.732","23.925",,"25.852","25.799","24.764","21.342",,"20.984","22.685",,"21.383","22.349","22.282","21.66","21.987",,"21.432","23.041",,"24.829","25.908","26.451","26.141",,,"22.741",,"22.88","21.928",,"23.035","22.25",,"22.542","20.833","20.805","21.881","22.822",,"25.057","20.994",,"27.526",,"34.424","34.371",,"34.354","34.075","33.122","31.374","31.426",,"29.747","29.513",,"29.255","28.634",,"31.135","29.777",,"32.411","34.599",,"31.81","34.189","33.163","28.256",,"24.002","23.449","24.909","25.73","27.002",,"23.633","23.698",,"26.867","27.762","28.634","30.378",,,"31.202","28.447",,"21.646","22.882","32.18","34.04",,"40.089","43.119",,,"38.355",,"40.082","44.09",,"65.948","64.764",,"47.128","43.749","45.834","48.437","40.625",,"51.974","49.561",,"33.777",,"33.929","32.398",,"31.625","29.813",,"22.883","21.747",,"19.338","20.032","19.445","21.626",,"17.313","17.625","16.611",,"22.31","22.153","20.965","22.688",,"20.976","24.658",,"25.086","27.553","28.433","28.785","23.401",,"22.82","23.162",,"21.765","22.104","22.942","26.143",,,"25.617","24.548",,"22.816","25.338","25.253","23.564",,"26.071","24.464",,"24.816","24.908",,"20.956","20.956",,"22.135",,"22.411","22.768",,"23.732","19.928","18.841","19.712","18.462",,"20.868","21.389",,"21.228","19.038",,"17.105","16.813",,"18.899","18.452",,"17.879","18.826","16.137","17.02",,"13.994","13.605","13.861",,"14.096","14.716","13.919","13.905",,"14.438","14.736",,"14.228","15.171",,"14.263","14.352",,"18.403","19.118","19.118","17.647",,"18.391","19.684",,,"14.943",,"16.369","15.774",,"19.632","21.635",,"18.849","18.328","17.163","15.787","16.162",,"15.187","14.462",
ForwardPeRatio,"24.51",,"24.272","24.272","23.697","23.31",,,,,,"24.213","23.585",,,,"22.624",,,"25.907",,"25.253",,,,"23.31",,,,,"22.727","20.367",,"23.585","22.779",,"22.989","23.042",,"23.202",,"23.202","23.202",,"20.492","18.832","18.45","20.408","18.762",,"19.646","20.161",,"17.575","17.699",,"19.268","21.459",,"20.79","19.685",,"22.472","22.676","22.523","22.831",,"21.93","21.598","20.202",,"19.38","20.747","21.053","22.676",,"22.624","19.802",,"20.202","19.342",,"20.576","20.619",,"19.194","18.904","19.57","19.011",,"19.342","18.868",,,"19.121",,"19.38","18.832",,"17.953","17.606",,"17.007","16.502","15.601","15.552","16.835",,"17.065","16.077",,"16.863",,"16.556","16.921",,"15.408","14.409","15.06","15.528","15.038",,"15.625","15.48",,"15.291","14.793",,"13.967","14.409",,"13.812","13.495","12.854","13.263",,"14.327","14.472",,"13.141","12.87","14.045","14.205","13.986",,,,,,,"14.025",,,,,,,,,,,,,,,,,,"15.385",,,"17.986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.394",,"3.364","3.365","3.279","3.214",,,,,,"3.954","3.845",,,,"3.521",,,"4.032",,"3.932",,,,"3.58",,,,,"3.154","2.826",,"3.574","3.453",,"3.585","3.725",,"3.753",,"3.752","3.812",,"3.045","2.602","2.549","2.818","2.593",,"2.65","2.751",,"2.398","2.414",,"2.625","3.218",,"3.117","2.949",,"3.134","3.159","3.046","3.083",,"2.964","2.959","2.982",,"2.871","3.005","2.966","3.491",,"3.479","2.817",,"2.925","2.649",,"3.018","3.026",,"2.858","3.076","3.189","3.114",,"2.84","2.646",,,"2.51",,"2.547","2.448",,"2.528","2.48",,"2.085","2.063","1.951","1.862","1.968",,"1.986","2.035",,"2.135",,"2.198","2.228",,"2.115","2.559","2.676","2.758","3.298",,"3.256","3.225",,"2.788","2.51",,"2.055","1.906",,"1.737","1.8","1.714","1.768",,"1.911","1.738",,"1.126","1.103","1.338","1.315","1.257",,,,,,,"1.464",,,,,,,,,,,,,,,,,,"1.527",,,"1.783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
