MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,date,open,high,low,close,adjclose,volume,ticker
"2,226,157,400","3,422,068,400",,,,,,2020-05-11,241.0,242.8800048828125,237.0,237.49000549316406,236.4260711669922,32600.0,COKE
"2,207,222,548","3,387,322,548",194.603,,,0.568,6.362,2020-04-30,240.17999267578125,244.7100067138672,232.49000549316406,235.47000122070312,234.4151153564453,41000.0,COKE
"1,954,695,366","3,134,795,366",172.339,,,0.503,5.634,2020-03-31,207.3699951171875,212.7899932861328,204.3000030517578,208.52999877929688,207.3638153076172,52800.0,COKE
"1,840,805,044","3,020,905,044",,,,,,2020-02-28,198.5800018310547,202.1699981689453,190.42999267578125,196.3800048828125,195.28176879882812,104800.0,COKE
"1,956,542,234","3,123,730,234",,,,,,2020-02-20,276.07000732421875,278.92999267578125,273.0,273.9700012207031,272.4378662109375,31800.0,COKE
"2,538,488,718","3,725,345,718",,,,0.53,6.701,2020-01-31,277.1199951171875,277.80999755859375,270.260009765625,270.80999755859375,269.2955017089844,32100.0,COKE
"2,662,596,360","3,849,453,360",,,,0.556,7.028,2019-12-31,288.5799865722656,290.75,283.1300048828125,284.04998779296875,282.2109375,41900.0,COKE
"2,532,395,820","3,719,252,820",,,,,,2019-11-29,275.0199890136719,275.0199890136719,270.0400085449219,270.1600036621094,268.4107971191406,11100.0,COKE
"2,571,765,314","3,805,357,314",381.056,,,0.546,6.989,2019-10-31,276.3999938964844,276.3999938964844,270.0,274.3599853515625,272.5836486816406,35300.0,COKE
"2,848,382,876","4,081,974,876",422.042,,,0.604,7.74,2019-09-30,301.2699890136719,304.80999755859375,298.2300109863281,303.8699951171875,301.6242980957031,43100.0,COKE
"3,155,277,454","4,388,869,454",,,,,,2019-08-30,348.8999938964844,350.9800109863281,334.1400146484375,336.6099853515625,334.122314453125,53600.0,COKE
"2,751,458,932","4,037,644,932",,,,0.589,7.764,2019-07-31,294.4800109863281,296.6000061035156,290.010009765625,293.5299987792969,291.3606872558594,70000.0,COKE
"2,805,076,433","4,091,262,433",,,,,,2019-06-28,300.92999267578125,301.29998779296875,297.6199951171875,299.25,296.7825622558594,75000.0,COKE
"2,830,947,814","4,117,133,814",,,,0.606,7.989,2019-05-31,309.6199951171875,309.6199951171875,300.29998779296875,302.010009765625,299.51983642578125,61400.0,COKE
"3,046,730,135","4,245,534,135",,,,0.657,8.506,2019-04-30,328.2900085449219,329.6300048828125,321.8999938964844,325.0299987792969,322.3500671386719,62100.0,COKE
"2,698,028,904","3,896,832,904",,,,,,2019-03-29,284.9100036621094,293.07000732421875,284.67999267578125,287.8299865722656,285.2340087890625,46200.0,COKE
"2,318,597,694","3,517,401,694",,,,0.501,6.473,2019-02-28,230.35000610351562,250.4600067138672,229.5,247.86000061035156,245.62451171875,51900.0,COKE
"2,018,693,547","3,252,643,547",23.819,,,0.437,5.415,2019-01-31,211.42999267578125,215.86000061035156,207.5800018310547,215.8000030517578,213.8536834716797,19600.0,COKE
"1,659,295,001","2,893,245,001",19.578,,,0.359,4.451,2018-12-31,179.69000244140625,180.94000244140625,173.75999450683594,177.3800048828125,175.5746612548828,28800.0,COKE
"1,988,010,901","3,221,960,901",23.457,,,0.43,5.333,2018-11-30,207.64999389648438,213.3000030517578,207.0500030517578,212.52000427246094,210.35702514648438,34400.0,COKE
"1,614,861,292","2,807,120,292",21.001,,,0.352,4.624,2018-10-31,174.49000549316406,175.10000610351562,170.10000610351562,172.6300048828125,170.87298583984375,43400.0,COKE
"1,705,131,880","2,897,390,880",,,,,,2018-09-28,180.02000427246094,182.97999572753906,179.3000030517578,182.27999877929688,180.15780639648438,55300.0,COKE
"1,586,143,085","2,778,402,085",20.628,,,0.346,4.542,2018-08-31,169.2100067138672,170.86000061035156,165.4199981689453,169.55999755859375,167.5858917236328,176000.0,COKE
"1,357,519,960","2,601,565,960",15.571,,,0.3,3.827,2018-07-31,143.5399932861328,145.60000610351562,141.66000366210938,145.1199951171875,143.430419921875,45300.0,COKE
"1,264,068,855","2,508,114,855",,,,,,2018-06-29,135.1199951171875,135.61000061035156,133.47000122070312,135.1300048828125,133.31517028808594,33800.0,COKE
"1,191,852,385","2,435,898,385",13.671,,,0.264,3.36,2018-05-31,129.63999938964844,130.42999267578125,125.08000183105469,127.41000366210938,125.69880676269531,62700.0,COKE
"1,575,198,361","2,727,045,361",16.349,,,0.365,4.296,2018-04-30,168.1300048828125,169.3300018310547,167.0,168.38999938964844,166.12841796875,30600.0,COKE
"1,615,235,471","2,767,082,471",,,,,,2018-03-30,,,,,,,
"1,741,849,277","2,893,696,277",18.117,,,0.404,4.75,2018-02-28,187.19000244140625,190.82000732421875,183.47000122070312,186.61000061035156,183.82598876953125,59100.0,COKE
"1,890,355,905","3,055,394,905",47.429,,,0.47,6.435,2018-01-31,203.0,204.11000061035156,201.0,202.52000427246094,199.4986114501953,42800.0,COKE
"2,009,273,218","3,174,312,218",,,,,,2017-12-29,218.16000366210938,218.89999389648438,215.0,215.25999450683594,211.79058837890625,38200.0,COKE
"2,013,473,594","3,178,512,594",50.518,,,0.5,6.854,2017-11-30,212.16000366210938,216.1199951171875,211.5,215.7100067138672,212.23336791992188,59700.0,COKE
"2,105,415,159","3,221,700,159",45.939,,,0.567,7.564,2017-10-31,222.32000732421875,227.69000244140625,221.57000732421875,225.55999755859375,221.92459106445312,31300.0,COKE
"2,013,846,961","3,130,131,961",,,,,,2017-09-29,215.69000244140625,218.1300048828125,213.6699981689453,215.75,212.03514099121094,31800.0,COKE
"1,993,685,156","3,109,970,156",43.501,,,0.537,7.163,2017-08-31,212.3300018310547,217.4499969482422,212.3300018310547,213.58999633789062,209.9123077392578,40300.0,COKE
"2,241,040,635","3,280,196,635",40.693,,,0.661,8.183,2017-07-31,241.57000732421875,244.5399932861328,239.19000244140625,240.08999633789062,235.95602416992188,23700.0,COKE
"2,136,311,259","3,175,467,259",38.792,,,0.63,7.801,2017-06-30,232.00999450683594,234.5399932861328,228.44000244140625,228.8699951171875,224.6930694580078,19200.0,COKE
"2,125,763,648","3,164,919,648",38.6,,,0.627,7.762,2017-05-31,228.1999969482422,228.1999969482422,225.13999938964844,227.74000549316406,223.58370971679688,84100.0,COKE
"1,977,537,044","2,930,988,044",,,,,,2017-04-28,210.11000061035156,213.38999938964844,207.49000549316406,211.86000061035156,207.99349975585938,30400.0,COKE
"1,923,025,497","2,876,476,497",38.437,,,0.61,6.939,2017-03-31,203.55999755859375,207.39999389648438,203.33999633789062,206.02000427246094,202.01614379882812,53900.0,COKE
"1,602,513,548","2,436,993,548",48.607,,,0.548,5.947,2017-02-28,176.69000244140625,176.69000244140625,171.5,172.07000732421875,168.7259521484375,29100.0,COKE
"1,572,432,077","2,406,912,077",47.695,,,0.538,5.835,2017-01-31,164.08999633789062,169.3300018310547,162.30999755859375,168.83999633789062,165.5587158203125,26100.0,COKE
"1,665,656,698","2,500,136,698",,,,,,2016-12-30,178.27000427246094,179.89999389648438,177.1999969482422,178.85000610351562,175.11566162109375,30400.0,COKE
"1,506,681,245","2,341,161,245",45.701,,,0.515,5.591,2016-11-30,165.80999755859375,166.4600067138672,161.38999938964844,161.77999877929688,158.40206909179688,39200.0,COKE
"1,315,947,953","2,166,347,953",37.184,,,0.488,5.299,2016-10-31,145.08999633789062,145.08999633789062,141.25,141.3000030517578,138.3496856689453,62500.0,COKE
"1,379,836,155","2,230,236,155",38.989,,,0.512,5.556,2016-09-30,143.1999969482422,149.25999450683594,142.69000244140625,148.16000366210938,144.8169403076172,115900.0,COKE
"1,399,766,294","2,250,166,294",39.553,,,0.519,5.636,2016-08-31,151.08999633789062,151.08999633789062,149.83999633789062,150.3000030517578,146.9086456298828,52200.0,COKE
"1,326,285,549","2,127,505,549",,,,,,2016-07-29,144.35000610351562,145.82000732421875,140.10000610351562,142.41000366210938,139.19667053222656,205800.0,COKE
"1,373,410,083","2,174,630,083",29.435,,,0.555,5.851,2016-06-30,143.3300018310547,147.52000427246094,143.1199951171875,147.47000122070312,143.89840698242188,123100.0,COKE
"1,150,173,901","1,951,393,901",24.651,,,0.465,4.9,2016-05-31,128.32000732421875,128.32000732421875,123.5,123.5,120.50891876220703,163100.0,COKE
"1,484,236,556","2,117,381,556",,,,,,2016-04-29,159.02000427246094,159.85000610351562,157.52999877929688,159.3699951171875,155.5101776123047,31800.0,COKE
"1,487,868,684","2,121,013,684",25.239,,,0.646,6.122,2016-03-31,163.5,163.99000549316406,159.27000427246094,159.75999450683594,155.64854431152344,29700.0,COKE
"1,623,538,250","2,199,483,250",28.226,,,0.766,6.913,2016-02-29,173.02000427246094,176.05999755859375,172.0500030517578,174.72000122070312,170.22361755371094,77100.0,COKE
"1,634,503,081","2,210,448,081",,,,,,2016-01-29,178.77999877929688,180.5800018310547,174.16000366210938,175.89999389648438,171.37322998046875,43800.0,COKE
"1,695,924,714","2,271,869,714",29.485,,,0.8,7.222,2015-12-31,181.4499969482422,184.4600067138672,180.52999877929688,182.50999450683594,177.55213928222656,78000.0,COKE
"1,799,625,990","2,375,570,990",31.288,,,0.849,7.663,2015-11-30,198.0,198.36000061035156,193.27999877929688,193.6699981689453,188.40904235839844,40700.0,COKE
"1,962,611,687","2,556,158,687",,,,,,2015-10-30,215.0,215.02000427246094,210.3800048828125,211.2100067138672,205.47254943847656,57700.0,COKE
"1,796,931,244","2,390,478,244",40.626,,,0.916,8.509,2015-09-30,195.64999389648438,199.8699951171875,192.91000366210938,193.3800048828125,187.9008026123047,131600.0,COKE
"1,433,140,478","2,026,687,478",32.401,,,0.731,6.786,2015-08-31,155.97999572753906,158.92999267578125,152.49000549316406,154.22999572753906,149.86007690429688,46400.0,COKE
"1,505,341,098","2,077,263,098",48.358,,,0.833,8.086,2015-07-31,158.27000427246094,162.63999938964844,157.77000427246094,162.0,157.40994262695312,48800.0,COKE
"1,403,777,035","1,975,699,035",45.096,,,0.777,7.541,2015-06-30,152.75999450683594,152.75999450683594,149.94000244140625,151.07000732421875,146.55575561523438,36000.0,COKE
"1,055,318,447","1,627,240,447",,,,,,2015-05-29,112.9800033569336,114.0,112.06999969482422,113.56999969482422,110.17630004882812,16500.0,COKE
"1,050,021,877","1,547,059,877",33.531,17.331,,0.602,5.719,2015-04-30,111.5,114.04000091552734,111.5,113.0,109.62335968017578,28500.0,COKE
"1,050,579,410","1,547,617,410",33.549,17.331,,0.603,5.722,2015-03-31,113.87999725341797,113.98999786376953,112.13999938964844,113.05999755859375,109.44091796875,10200.0,COKE
"967,831,946","1,459,513,946",,,,,,2015-02-27,104.25,107.38999938964844,104.0,104.38999938964844,101.04844665527344,13200.0,COKE
"904,323,479","1,396,005,479",,,,,,2015-01-30,97.69999694824219,100.13999938964844,96.36000061035156,97.54000091552734,94.417724609375,28500.0,COKE
"816,153,331","1,307,835,331",34.387,,,0.482,3.782,2014-12-31,88.98999786376953,90.25,88.0,88.02999877929688,85.00714874267578,21100.0,COKE
"876,694,979","1,368,376,979",,,,,,2014-11-28,93.7300033569336,95.6500015258789,93.7300033569336,94.55999755859375,91.31294250488281,11600.0,COKE
"838,497,185","1,343,481,185",30.247,,,0.501,4.078,2014-10-31,89.5,91.29000091552734,89.37000274658203,90.44000244140625,87.33441162109375,33800.0,COKE
"691,917,790","1,196,901,790",24.96,,,0.414,3.365,2014-09-30,75.05000305175781,75.22000122070312,74.41000366210938,74.62999725341797,71.86033630371094,20500.0,COKE
"689,414,537","1,194,398,537",,,,,,2014-08-29,73.44000244140625,74.41000366210938,73.26000213623047,74.36000061035156,71.60032653808594,12100.0,COKE
"647,322,794","1,139,070,794",25.669,10.707,,0.394,3.344,2014-07-31,69.75,70.41000366210938,68.75,69.81999969482422,67.22883605957031,32700.0,COKE
"683,017,334","1,174,765,334",27.085,11.299,,0.416,3.528,2014-06-30,74.73999786376953,75.0,73.66000366210938,73.66999816894531,70.68511199951172,16200.0,COKE
"697,758,715","1,189,506,715",,,,,,2014-05-30,76.0999984741211,76.0999984741211,75.19999694824219,75.26000213623047,72.21070098876953,18600.0,COKE
"762,379,739","1,225,410,739",27.594,12.61,,0.465,3.985,2014-04-30,82.70999908447266,82.8499984741211,80.76000213623047,82.2300033569336,78.89830780029297,19800.0,COKE
"787,875,838","1,250,906,838",28.517,13.038,,0.481,4.118,2014-03-31,85.3499984741211,86.55999755859375,84.5199966430664,84.9800033569336,81.29228973388672,48200.0,COKE
"699,700,936","1,164,046,936",20.61,11.601,,0.43,4.266,2014-02-28,75.72000122070312,76.5199966430664,75.56999969482422,75.63999938964844,72.35758209228516,20200.0,COKE
"631,617,926","1,095,963,926",18.605,10.471,,0.388,3.851,2014-01-31,67.94000244140625,69.1500015258789,67.94000244140625,68.27999877929688,65.31700134277344,23300.0,COKE
"677,037,434","1,141,383,434",19.943,10.01,,0.416,4.128,2013-12-31,73.61000061035156,73.98999786376953,73.19000244140625,73.19000244140625,69.75984954833984,11300.0,COKE
"628,102,771","1,092,448,771",,,,,,2013-11-29,68.5,68.97000122070312,67.9000015258789,67.9000015258789,64.71775817871094,7400.0,COKE
"585,735,897","1,087,412,897",20.967,9.634,,0.363,3.919,2013-10-31,64.27999877929688,64.27999877929688,63.22999954223633,63.31999969482422,60.35240936279297,16900.0,COKE
"578,705,587","1,080,382,587",20.715,9.551,,0.358,3.872,2013-09-30,63.130001068115234,63.20000076293945,62.5099983215332,62.560001373291016,59.394737243652344,34500.0,COKE
"581,295,701","1,082,972,701",,,,,,2013-08-30,63.56999969482422,63.84000015258789,62.75,62.84000015258789,59.66056823730469,16300.0,COKE
"590,731,118","1,108,536,118",21.502,10.06,,0.365,4.225,2013-07-31,64.25,64.70999908447266,63.83000183105469,63.86000061035156,60.62896728515625,15100.0,COKE
"565,662,510","1,083,467,510",,,,,,2013-06-28,62.029998779296875,62.029998779296875,60.20000076293945,61.150001525878906,57.831851959228516,41700.0,COKE
"553,081,954","1,070,886,954",20.131,9.579,,0.342,3.956,2013-05-31,60.0,60.38999938964844,59.560001373291016,59.790000915527344,56.54563903808594,42700.0,COKE
"568,900,153","1,051,468,153",20.918,10.278,,0.353,4.206,2013-04-30,61.279998779296875,61.869998931884766,61.11000061035156,61.5,57.926422119140625,12300.0,COKE
"557,984,670","1,040,552,670",,,,,,2013-03-29,,,,,,,
"603,937,809","1,086,505,809",22.255,10.811,,0.376,4.465,2013-02-28,64.70999908447266,65.61000061035156,64.56999969482422,65.43000030517578,61.62805938720703,16400.0,COKE
"597,476,606","1,080,044,606",22.017,10.764,,0.372,4.417,2013-01-31,64.51000213623047,65.08000183105469,64.5,64.7300033569336,60.968746185302734,10600.0,COKE
"613,814,218","1,096,382,218",22.619,11.001,,0.382,4.538,2012-12-31,65.31999969482422,66.5,65.0999984741211,66.5,62.396507263183594,17400.0,COKE
"633,567,036","1,115,052,036",23.427,11.312,,0.397,4.144,2012-11-30,67.80000305175781,69.0,67.3499984741211,68.63999938964844,64.40444946289062,23200.0,COKE
"634,490,065","1,115,975,065",23.461,11.723,,0.398,4.15,2012-10-31,68.56999969482422,68.80999755859375,68.2300033569336,68.73999786376953,64.4982681274414,9000.0,COKE
"628,582,680","1,145,557,680",,,,,,2012-09-28,68.13999938964844,68.56999969482422,67.23999786376953,68.0999984741211,63.664039611816406,14400.0,COKE
"633,567,036","1,150,542,036",23.669,11.71,,0.4,4.383,2012-08-31,68.27999877929688,69.0,68.18000030517578,68.63999938964844,64.16887664794922,16900.0,COKE
"619,998,512","1,136,973,512",23.162,11.236,,0.392,4.289,2012-07-31,66.9800033569336,67.93000030517578,66.9800033569336,67.16999816894531,62.5609016418457,9700.0,COKE
"593,322,976","1,131,945,976",,,,,,2012-06-29,64.48999786376953,64.83000183105469,63.529998779296875,64.27999877929688,59.86922073364258,19600.0,COKE
"565,539,807","1,104,162,807",20.84,14.771,,0.359,4.172,2012-05-31,61.34000015258789,61.70000076293945,60.40999984741211,61.27000045776367,57.06576156616211,20300.0,COKE
"592,123,039","1,130,746,039",21.82,15.267,,0.376,4.368,2012-04-30,64.88999938964844,64.88999938964844,64.0,64.1500015258789,59.51069641113281,22000.0,COKE
"577,707,975","1,084,222,975",,,,,,2012-03-30,63.369998931884766,63.369998931884766,62.66999816894531,62.7400016784668,58.20266342163086,8800.0,COKE
"593,361,522","1,099,876,522",20.854,15.083,,0.382,4.519,2012-02-29,64.66000366210938,64.98999786376953,64.44000244140625,64.44000244140625,59.77974319458008,13800.0,COKE
"561,686,109","1,068,201,109",19.741,14.265,,0.361,4.278,2012-01-31,60.65999984741211,61.47999954223633,60.15999984741211,61.0,56.356590270996094,13700.0,COKE
"539,126,584","1,068,774,584",,,,,,2011-12-30,58.16999816894531,59.810001373291016,57.279998779296875,58.54999923706055,54.09309768676758,36200.0,COKE
"515,646,264","1,045,294,264",16.918,13.106,,0.335,3.432,2011-11-30,55.31999969482422,56.0,54.279998779296875,56.0,51.73720932006836,34300.0,COKE
"516,751,220","1,046,399,220",16.955,12.331,,0.336,3.44,2011-10-31,56.459999084472656,57.18000030517578,55.939998626708984,56.119998931884766,51.61823654174805,29500.0,COKE
"510,673,960","1,040,321,960",16.755,12.18,,0.332,3.399,2011-09-30,55.290000915527344,56.63999938964844,55.099998474121094,55.459999084472656,51.011173248291016,18900.0,COKE
"515,646,264","1,088,618,264",14.213,14.472,,0.337,3.622,2011-08-31,57.18000030517578,57.650001525878906,55.650001525878906,56.0,51.50788116455078,51700.0,COKE
"594,098,159","1,167,070,159",,,,,,2011-07-29,63.90999984741211,64.87000274658203,63.52000045776367,64.5199966430664,59.10966873168945,28900.0,COKE
"623,011,182","1,195,983,182",17.173,13.643,,0.408,4.376,2011-06-30,67.95999908447266,68.0,67.37999725341797,67.66000366210938,61.98636245727539,23000.0,COKE
"621,445,827","1,191,035,827",16.705,15.625,,0.408,4.665,2011-05-31,68.98999786376953,69.0,67.30000305175781,67.48999786376953,61.830631256103516,66300.0,COKE
"648,701,416","1,218,291,416",,,,,,2011-04-29,70.52999877929688,71.76000213623047,70.23999786376953,70.44999694824219,64.30694580078125,15000.0,COKE
"615,460,647","1,185,050,647",16.545,15.456,,0.404,4.62,2011-03-31,65.70999908447266,67.0,65.30999755859375,66.83999633789062,61.01174545288086,17600.0,COKE
"530,011,947","1,066,463,947",18.088,17.889,,0.431,4.144,2011-02-28,56.15999984741211,57.70000076293945,55.93000030517578,57.70000076293945,52.66872024536133,56400.0,COKE
"496,208,758","1,032,660,758",16.934,16.75,,0.403,3.88,2011-01-31,53.900001525878906,54.83000183105469,53.61000061035156,54.02000045776367,49.085350036621094,15300.0,COKE
"510,538,371","1,046,990,371",17.423,17.241,,0.415,3.992,2010-12-31,56.11000061035156,56.29999923706055,54.90999984741211,55.58000183105469,50.50285339355469,42200.0,COKE
"537,360,466","1,090,208,466",15.684,18.149,,0.354,3.682,2010-11-30,58.9900016784668,58.9900016784668,57.91999816894531,58.5,53.15610885620117,148000.0,COKE
"489,778,804","1,042,626,804",,,,,,2010-10-29,53.790000915527344,53.790000915527344,53.31999969482422,53.31999969482422,48.228878021240234,9500.0,COKE
"486,196,401","1,039,044,401",14.19,14.97,,0.321,3.331,2010-09-30,53.27000045776367,53.400001525878906,52.540000915527344,52.93000030517578,47.8761100769043,10100.0,COKE
"456,802,324","1,046,706,324",13.404,,,0.305,3.463,2010-08-31,49.75,50.599998474121094,49.0,49.72999954223633,44.98164749145508,33700.0,COKE
"473,979,488","1,063,883,488",,,,,,2010-07-30,50.95000076293945,51.93000030517578,50.369998931884766,51.599998474121094,46.44493865966797,8000.0,COKE
"440,176,300","1,030,080,300",12.916,11.793,,0.294,3.337,2010-06-30,48.04999923706055,48.77000045776367,47.68000030517578,47.91999816894531,43.1325798034668,25300.0,COKE
"457,077,894","1,043,874,894",13.305,,,0.314,3.768,2010-05-31,,,,,,,
"505,945,546","1,092,742,546",14.727,,,0.347,4.171,2010-04-30,56.060001373291016,56.11000061035156,54.27000045776367,55.08000183105469,49.352935791015625,25100.0,COKE
"537,520,879","1,124,317,879",15.684,13.661,,0.37,4.432,2010-03-31,58.65999984741211,58.95000076293945,58.20000076293945,58.65999984741211,52.56068801879883,14200.0,COKE
"509,939,258","1,093,193,258",,,,,,2010-02-26,56.779998779296875,56.779998779296875,54.65999984741211,55.650001525878906,49.86369323730469,23700.0,COKE
"462,473,214","1,045,727,214",,,,,,2010-01-29,50.619998931884766,51.83000183105469,50.470001220703125,50.470001220703125,44.9972038269043,14600.0,COKE
