MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,date,open,high,low,close,adjclose,volume,ticker
"101,967,261,927","125,986,261,927",16.394,13.263,1.768,1.658,4.264,2011-08-31,64.12999725341797,64.75,64.01000213623047,64.43000030517578,48.37480545043945,8353600.0,PEP
"101,350,045,845","125,369,045,845",,,,,,2011-07-29,63.810001373291016,64.20999908447266,63.54999923706055,64.04000091552734,47.698204040527344,8711600.0,PEP
"111,561,120,000","135,580,120,000",17.921,14.327,1.911,1.812,4.666,2011-06-30,70.12999725341797,70.48999786376953,69.91999816894531,70.43000030517578,52.457611083984375,5280400.0,PEP
"112,416,096,975","135,626,096,975",19.067,14.472,1.738,1.9,5.123,2011-05-31,70.72000122070312,71.12000274658203,70.61000061035156,71.12000274658203,52.587955474853516,6547100.0,PEP
"108,891,239,041","132,101,239,041",,,,,,2011-04-29,69.62000274658203,69.94000244140625,68.6500015258789,68.88999938964844,50.93901824951172,8034200.0,PEP
"101,832,210,000","125,042,210,000",17.268,13.141,1.126,1.721,4.641,2011-03-31,65.08999633789062,65.2300033569336,64.3499984741211,64.41000366210938,47.626407623291016,7403500.0,PEP
"100,616,043,471","119,185,043,471",16.22,12.87,1.103,1.77,4.763,2011-02-28,63.779998779296875,63.959999084472656,63.369998931884766,63.41999816894531,46.53826141357422,8022500.0,PEP
"101,674,110,000","120,243,110,000",16.448,14.045,1.338,1.795,4.813,2011-01-31,64.3499984741211,64.68000030517578,64.08999633789062,64.30999755859375,47.191349029541016,8666100.0,PEP
"103,286,730,000","121,855,730,000",16.708,14.205,1.315,1.823,4.89,2010-12-31,65.05000305175781,65.55000305175781,65.02999877929688,65.33000183105469,47.939842224121094,2977400.0,PEP
"102,428,271,180","120,861,271,180",16.321,13.986,1.257,1.965,5.148,2010-11-30,64.05000305175781,64.86000061035156,63.77000045776367,64.62999725341797,47.073944091796875,11252100.0,PEP
"103,490,114,622","121,923,114,622",,,,,,2010-10-29,65.06999969482422,65.30000305175781,64.86000061035156,65.30000305175781,47.56193923950195,5549400.0,PEP
"105,108,080,000","123,541,080,000",16.778,,,2.02,5.283,2010-09-30,66.94999694824219,67.30999755859375,66.25,66.44000244140625,48.39228439331055,7002300.0,PEP
"102,106,115,752","121,472,115,752",16.627,,,2.117,5.213,2010-08-31,63.4900016784668,64.33999633789062,63.18000030517578,64.18000030517578,46.396568298339844,6624800.0,PEP
"103,267,497,249","122,633,497,249",,,,,,2010-07-30,64.44999694824219,65.18000030517578,64.30999755859375,64.91000366210938,46.924293518066406,5337400.0,PEP
"97,093,350,000","116,459,350,000",15.79,,,2.011,4.958,2010-06-30,61.279998779296875,61.72999954223633,60.5,60.95000076293945,44.061561584472656,8760700.0,PEP
"101,423,888,036","119,175,888,036",15.962,,,2.25,4.709,2010-05-31,,,,,,,
"105,181,522,940","122,933,522,940",16.553,14.025,1.464,2.333,4.883,2010-04-30,65.33000183105469,65.9800033569336,65.18000030517578,65.22000122070312,46.787803649902344,8274200.0,PEP
"107,576,160,000","125,328,160,000",16.792,,,2.367,4.994,2010-03-31,66.68000030517578,66.70999908447266,66.05999755859375,66.16000366210938,47.4621467590332,8123900.0,PEP
"98,071,697,603","101,841,697,603",,,,,,2010-02-26,62.5,62.59000015258789,61.90999984741211,62.470001220703125,44.498905181884766,14785800.0,PEP
"93,305,300,000","97,075,300,000",,,,,,2010-01-29,59.84000015258789,60.36000061035156,59.119998931884766,59.619998931884766,42.468772888183594,8127200.0,PEP
