MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,date,open,high,low,close,adjclose,volume,ticker
"124,740,586,740","104,850,980,462",,,,,,2021-07-09,100.55000305175781,102.36000061035156,100.29000091552734,102.04000091552734,102.04000091552734,874700.0,SONY
"121,217,892,680","101,461,058,421",11.478,18.215,1.673,1.494,2.39,2021-06-30,97.91999816894531,98.12999725341797,96.9000015258789,97.22000122070312,97.22000122070312,782100.0,SONY
"121,561,223,191","101,248,491,221",11.675,18.416,1.692,1.52,2.431,2021-05-31,,,,,,,
"124,028,807,285","103,526,020,555",11.643,18.416,1.691,1.516,2.424,2021-04-30,101.33000183105469,102.30000305175781,100.0,100.16000366210938,100.16000366210938,1080500.0,SONY
"130,252,131,510","111,101,950,112",13.548,19.96,1.834,1.715,2.688,2021-03-31,105.55999755859375,106.80000305175781,105.26000213623047,106.01000213623047,106.01000213623047,597500.0,SONY
"129,227,549,310","109,370,926,421",,,,,,2021-02-26,106.93000030517578,106.98999786376953,105.37000274658203,105.80999755859375,105.80999755859375,1002900.0,SONY
"139,813,233,412","119,644,980,384",,,,,,2021-02-12,112.80999755859375,113.62000274658203,112.79000091552734,113.52999877929688,113.52999877929688,557700.0,SONY
"137,178,894,347","117,059,428,819",,,,,,2021-02-04,110.9800033569336,111.1500015258789,109.01000213623047,110.87999725341797,110.87999725341797,1382400.0,SONY
"119,131,400,530","101,216,025,424",,,,,,2021-01-29,97.0,97.08999633789062,95.08999633789062,95.70999908447266,95.70999908447266,859200.0,SONY
"124,867,050,882","106,768,924,963",,,,,,2021-01-04,101.5,101.62000274658203,99.45999908447266,100.06999969482422,100.06999969482422,1064000.0,SONY
"123,300,587,554","105,181,906,918",13.932,20.921,2.549,1.573,2.563,2020-12-31,100.93000030517578,101.4000015258789,100.61000061035156,101.0999984741211,101.0999984741211,670700.0,SONY
"115,313,293,270","97,425,619,048",,,,,,2020-12-03,93.80000305175781,94.30000305175781,93.58000183105469,93.83000183105469,93.83000183105469,754600.0,SONY
"115,184,077,307","97,231,786,938",12.975,22.026,2.319,1.465,2.385,2020-11-30,93.6500015258789,94.0,92.62000274658203,93.29000091552734,93.29000091552734,969700.0,SONY
"116,103,930,769","98,179,881,351",,,,,,2020-11-27,93.9800033569336,94.5,93.81999969482422,94.06999969482422,94.06999969482422,666900.0,SONY
"108,858,229,124","90,826,439,190",,,,,,2020-11-06,89.0999984741211,90.16999816894531,88.66000366210938,89.38999938964844,89.38999938964844,1394500.0,SONY
"102,337,276,608","87,822,485,350",,,,,,2020-10-30,83.25,84.05000305175781,82.58000183105469,83.66000366210938,83.66000366210938,1479300.0,SONY
"97,309,791,852","79,212,450,945",,,,,,2020-10-28,81.9000015258789,81.94999694824219,79.11000061035156,81.5999984741211,81.5999984741211,2727400.0,SONY
"91,352,505,937","76,964,182,749",,,,,,2020-10-14,74.61000061035156,74.9000015258789,74.2699966430664,74.41000366210938,74.41000366210938,942800.0,SONY
"93,762,054,307","79,400,555,345",15.333,19.646,2.069,1.226,2.31,2020-09-30,76.75,77.44000244140625,76.27999877929688,76.75,76.75,706700.0,SONY
"97,507,432,255","83,012,603,671",,,,,,2020-09-22,79.06999969482422,79.08000183105469,77.81999969482422,78.69999694824219,78.69999694824219,730800.0,SONY
"96,564,063,143","82,185,283,411",15.691,20.661,2.177,1.255,2.351,2020-08-31,78.6500015258789,78.9800033569336,78.44000244140625,78.63999938964844,78.63999938964844,777200.0,SONY
"96,181,294,696","81,876,453,710",,,,,,2020-08-20,79.06999969482422,79.56999969482422,78.87000274658203,79.41000366210938,79.41000366210938,1224700.0,SONY
"97,970,615,586","83,595,813,494",,,,,,2020-08-06,80.86000061035156,81.12000274658203,80.36000061035156,80.47000122070312,80.47000122070312,1129800.0,SONY
"94,236,747,038","79,895,655,373",17.696,23.256,,1.247,2.417,2020-07-31,76.9800033569336,77.97000122070312,76.91000366210938,77.95999908447266,77.95999908447266,1112900.0,SONY
"94,048,771,567","80,019,599,188",,,,,,2020-07-20,77.18000030517578,78.5,76.88999938964844,78.18000030517578,78.18000030517578,875000.0,SONY
"90,610,454,853","76,568,161,681",,,,,,2020-07-14,73.38999938964844,74.61000061035156,73.12999725341797,74.5199966430664,74.5199966430664,757600.0,SONY
"83,819,367,101","69,865,937,517",16.127,21.053,,1.137,2.202,2020-06-30,68.62999725341797,69.22000122070312,68.45999908447266,69.12999725341797,69.12999725341797,736700.0,SONY
"81,376,780,707","67,622,136,735",,,,,,2020-06-05,66.58000183105469,67.55000305175781,66.55000305175781,67.30999755859375,67.30999755859375,1274500.0,SONY
"77,901,980,369","63,956,958,549",,,,,,2020-05-29,64.19999694824219,64.76000213623047,63.650001525878906,64.76000213623047,64.76000213623047,1176800.0,SONY
"76,316,499,430","62,377,483,260",,,,,,2020-05-26,62.790000915527344,63.15999984741211,62.15999984741211,62.18000030517578,62.18000030517578,1435100.0,SONY
"78,027,663,304","67,839,640,235",,,,,,2020-05-07,64.2699966430664,64.58999633789062,63.900001525878906,64.37000274658203,64.37000274658203,900400.0,SONY
"79,329,847,934","69,180,992,566",13.201,13.387,,1.008,1.975,2020-04-30,64.16000366210938,64.44000244140625,63.400001525878906,64.25,64.25,1108900.0,SONY
"72,493,988,716","62,481,585,718",12.325,12.407,,0.941,1.844,2020-03-31,59.27000045776367,60.5,58.61000061035156,59.18000030517578,59.18000030517578,1057900.0,SONY
,"68,811,526,354",,,,,,2020-03-05,63.849998474121094,63.9900016784668,62.91999816894531,63.439998626708984,63.439998626708984,1259900.0,SONY
"73,885,000,295","64,019,758,947",,,,,,2020-02-28,59.4900016784668,62.459999084472656,59.349998474121094,62.20000076293945,62.20000076293945,2722600.0,SONY
"86,862,420,410","78,346,446,155",11.457,15.314,,1.142,2.401,2020-01-31,70.98999786376953,70.98999786376953,69.91000366210938,70.18000030517578,70.18000030517578,957400.0,SONY
"83,351,396,715","74,833,567,347",11.098,16.181,,1.107,2.327,2019-12-31,67.72000122070312,68.02999877929688,67.51000213623047,68.0,68.0,549700.0,SONY
"77,545,872,813","69,078,131,920",,,,,,2019-11-29,63.2599983215332,63.599998474121094,63.220001220703125,63.47999954223633,63.47999954223633,952800.0,SONY
"74,786,496,842","66,262,174,478",9.92,16.026,3.029,0.989,2.083,2019-10-31,61.08000183105469,61.09000015258789,60.40999984741211,60.83000183105469,60.83000183105469,661800.0,SONY
"72,334,638,760","64,596,208,169",9.788,15.432,2.919,0.953,2.042,2019-09-30,58.4900016784668,59.18000030517578,58.099998474121094,59.130001068115234,59.130001068115234,666700.0,SONY
"70,693,997,484","62,847,798,622",,,,,,2019-08-30,57.11000061035156,57.16999816894531,56.56999969482422,56.90999984741211,56.90999984741211,355400.0,SONY
"70,785,022,699","63,091,704,355",9.468,15.152,2.864,0.922,2,2019-07-31,57.0,57.290000915527344,56.279998779296875,56.86000061035156,56.86000061035156,1443100.0,SONY
"65,476,245,194","52,160,830,772",,,,,,2019-06-28,52.84000015258789,52.84000015258789,52.189998626708984,52.38999938964844,52.38999938964844,886200.0,SONY
"60,050,123,575","46,929,890,871",7.419,12.469,2.358,0.784,1.751,2019-05-31,47.97999954223633,48.099998474121094,47.709999084472656,48.0,48.0,1085200.0,SONY
"58,357,127,264","45,509,574,928",8.994,13.369,2.527,0.859,1.878,2019-04-30,50.130001068115234,50.54999923706055,50.029998779296875,50.369998931884766,50.369998931884766,1487200.0,SONY
"52,908,895,053","41,263,207,855",,,,,,2019-03-29,42.29999923706055,42.36000061035156,41.97999954223633,42.2400016784668,42.2400016784668,908700.0,SONY
"60,720,883,866","49,097,364,221",8.506,12.315,2.327,0.813,1.774,2019-02-28,48.209999084472656,48.2400016784668,47.91999816894531,47.9900016784668,47.9900016784668,800900.0,SONY
"63,672,815,509","49,256,810,241",10.429,12.346,2.398,0.808,2.061,2019-01-31,50.040000915527344,50.540000915527344,49.689998626708984,50.119998931884766,50.119998931884766,1583600.0,SONY
"61,273,327,189","47,033,318,525",10.17,12.048,2.339,0.788,2.01,2018-12-31,48.72999954223633,48.810001373291016,47.91999816894531,48.279998779296875,48.279998779296875,858700.0,SONY
"66,417,666,216","52,563,749,998",11.437,13.605,9.012,0.886,2.259,2018-11-30,52.869998931884766,53.290000915527344,52.58000183105469,52.81999969482422,52.81999969482422,809500.0,SONY
"68,908,826,316","56,269,654,103",12.443,13.736,9.102,0.917,2.409,2018-10-31,54.279998779296875,54.47999954223633,53.70000076293945,54.130001068115234,54.130001068115234,1766900.0,SONY
"77,911,481,621","65,308,892,509",,,,,,2018-09-28,61.0,61.0,60.470001220703125,60.650001525878906,60.650001525878906,1584600.0,SONY
"72,524,247,447","59,651,000,608",12.826,16,10.603,0.945,2.482,2018-08-31,56.849998474121094,57.220001220703125,56.630001068115234,56.83000183105469,56.83000183105469,493100.0,SONY
"66,573,365,739","53,800,679,670",15.791,14.43,,0.907,2.563,2018-07-31,54.619998931884766,55.5,53.5099983215332,54.02000045776367,54.02000045776367,1683100.0,SONY
"64,850,341,029","52,021,507,529",,,,,,2018-06-29,51.369998931884766,51.61000061035156,51.20000076293945,51.2599983215332,51.2599983215332,1047500.0,SONY
"60,046,139,345","47,007,462,036",13.484,15.314,0.375,0.775,2.184,2018-05-31,47.25,47.29999923706055,46.86000061035156,47.09000015258789,47.09000015258789,708900.0,SONY
"62,661,317,578","51,901,899,810",12.057,14.948,0.366,0.759,2.08,2018-04-30,45.7400016784668,46.04999923706055,45.459999084472656,45.83000183105469,45.83000183105469,1113200.0,SONY
"61,106,022,277","50,089,645,655",,,,,,2018-03-30,,,,,,,
"64,042,725,383","53,124,908,381",13.083,16.313,0.399,0.824,2.256,2018-02-28,50.83000183105469,51.0,50.439998626708984,50.459999084472656,50.459999084472656,863500.0,SONY
"60,572,274,172","53,171,032,244",25.969,14.925,0.397,0.818,2.419,2018-01-31,47.93000030517578,48.130001068115234,47.7400016784668,47.939998626708984,47.939998626708984,852100.0,SONY
"56,885,498,261","49,756,862,108",,,,,,2017-12-29,45.290000915527344,45.290000915527344,44.95000076293945,44.95000076293945,44.95000076293945,435500.0,SONY
"58,659,526,093","51,475,354,641",26.118,16.077,0.427,0.822,2.431,2017-11-30,46.81999969482422,46.86000061035156,46.5,46.79999923706055,46.79999923706055,1114300.0,SONY
"49,341,029,918","42,219,074,100",24.437,19.493,1.364,0.77,2.275,2017-10-31,43.209999084472656,45.25,42.900001525878906,43.40999984741211,43.40999984741211,6813800.0,SONY
"47,006,858,113","40,400,979,999",,,,,,2017-09-29,37.16999816894531,37.40999984741211,37.029998779296875,37.34000015258789,37.34000015258789,608500.0,SONY
"49,584,632,040","42,859,106,467",42.453,17.422,1.218,0.719,2.134,2017-08-31,39.45000076293945,39.68000030517578,39.43000030517578,39.630001068115234,39.630001068115234,468400.0,SONY
"51,898,091,327","44,549,111,256",79.77,19.418,1.508,0.769,2.295,2017-07-31,41.130001068115234,41.33000183105469,41.0,41.06999969482422,41.06999969482422,578500.0,SONY
"48,323,235,611","41,074,948,701",75.207,18.315,1.422,0.725,2.164,2017-06-30,38.470001220703125,38.470001220703125,38.18000030517578,38.189998626708984,38.189998626708984,925900.0,SONY
"45,950,206,758","38,624,775,851",71.356,18.519,1.439,0.688,2.053,2017-05-31,36.630001068115234,36.66999816894531,36.45000076293945,36.619998931884766,36.619998931884766,1047000.0,SONY
"42,661,122,788","35,362,489,289",,,,,,2017-04-28,34.349998474121094,34.59000015258789,34.16999816894531,34.52000045776367,34.52000045776367,976800.0,SONY
"42,531,333,287","37,511,754,782",,18.587,,0.645,1.941,2017-03-31,33.709999084472656,33.779998779296875,33.59000015258789,33.72999954223633,33.72999954223633,647000.0,SONY
"38,928,544,569","33,952,180,223",,17.212,,0.598,1.797,2017-02-28,31.040000915527344,31.149999618530273,30.889999389648438,30.959999084472656,30.959999084472656,826700.0,SONY
"38,006,160,692","34,631,144,288",79.513,20.08,,0.575,1.88,2017-01-31,30.260000228881836,30.389999389648438,30.100000381469727,30.270000457763672,30.270000457763672,1070600.0,SONY
"35,553,950,300","32,254,906,307",,,,,,2016-12-30,28.0,28.1200008392334,27.90999984741211,28.030000686645508,28.030000686645508,645300.0,SONY
"36,901,522,941","33,490,975,999",75.566,42.553,,0.546,1.788,2016-11-30,29.350000381469727,29.350000381469727,29.06999969482422,29.06999969482422,29.06999969482422,750000.0,SONY
"40,575,140,527","33,599,814,868",51.546,42.553,,0.533,1.718,2016-10-31,31.610000610351562,31.6200008392334,31.1200008392334,31.329999923706055,31.329999923706055,1567900.0,SONY
"41,076,423,769","33,869,102,800",52.88,,,0.547,1.763,2016-09-30,32.7599983215332,33.400001525878906,32.650001525878906,33.209999084472656,33.209999084472656,1400500.0,SONY
"40,804,703,312","33,713,963,606",52.05,,,0.538,1.735,2016-08-31,32.459999084472656,32.459999084472656,32.0,32.15999984741211,32.15999984741211,840900.0,SONY
"39,496,227,910","32,536,368,615",,,,,,2016-07-29,32.33000183105469,33.5,32.209999084472656,33.40999984741211,33.40999984741211,3656400.0,SONY
"36,664,522,904","26,582,422,967",25.681,15.748,,0.468,1.545,2016-06-30,29.049999237060547,29.3799991607666,28.889999389648438,29.350000381469727,29.350000381469727,1341200.0,SONY
"35,280,765,464","25,929,683,615",26.283,16.103,,0.479,1.581,2016-05-31,28.040000915527344,28.09000015258789,27.690000534057617,27.860000610351562,27.860000610351562,1292700.0,SONY
"32,417,550,969","22,829,429,796",,,,,,2016-04-29,24.389999389648438,24.40999984741211,23.950000762939453,24.100000381469727,24.100000381469727,2256700.0,SONY
"32,469,115,273","24,029,222,474",30.875,15.083,,0.423,1.312,2016-03-31,25.799999237060547,25.93000030517578,25.700000762939453,25.719999313354492,25.719999313354492,459900.0,SONY
"26,465,625,642","18,127,422,869",25.662,,,0.352,1.09,2016-02-29,21.280000686645508,21.43000030517578,21.110000610351562,21.1200008392334,21.1200008392334,1138500.0,SONY
"26,764,169,684","18,786,435,260",,,,,,2016-01-29,22.56999969482422,24.479999542236328,22.510000228881836,23.8799991607666,23.8799991607666,5517000.0,SONY
"31,428,909,093","25,531,916,808",35.505,,,0.432,1.414,2015-12-31,24.670000076293945,24.770000457763672,24.510000228881836,24.610000610351562,24.610000610351562,688900.0,SONY
"32,616,608,843","26,833,080,342",38.129,,,0.464,1.519,2015-11-30,25.950000762939453,26.040000915527344,25.829999923706055,25.920000076293945,25.920000076293945,882400.0,SONY
"36,267,906,861","30,396,847,111",,,,,,2015-10-30,28.530000686645508,28.649999618530273,28.389999389648438,28.399999618530273,28.399999618530273,718600.0,SONY
"30,489,465,776","24,965,086,040",,,,0.41,1.554,2015-09-30,24.229999542236328,24.530000686645508,24.09000015258789,24.5,24.5,1074000.0,SONY
"32,773,045,475","27,308,674,466",,,,0.436,1.647,2015-08-31,25.81999969482422,26.030000686645508,25.709999084472656,25.780000686645508,25.780000686645508,1275500.0,SONY
"33,285,067,815","27,947,602,693",,,,0.491,1.725,2015-07-31,28.520000457763672,28.600000381469727,28.299999237060547,28.350000381469727,28.350000381469727,1106800.0,SONY
"32,982,147,591","25,219,011,823",,,,0.473,1.758,2015-06-30,28.690000534057617,29.059999465942383,28.31999969482422,28.389999389648438,28.389999389648438,2841600.0,SONY
"36,446,171,524","28,754,856,635",,,,,,2015-05-29,30.899999618530273,31.100000381469727,30.780000686645508,30.920000076293945,30.920000076293945,734900.0,SONY
"35,795,392,135","27,790,598,934",,,,0.478,1.814,2015-04-30,30.299999237060547,30.3700008392334,29.780000686645508,30.229999542236328,30.229999542236328,1271100.0,SONY
"31,059,611,522","24,176,462,964",,,,0.427,1.514,2015-03-31,26.700000762939453,26.829999923706055,26.59000015258789,26.780000686645508,26.780000686645508,1751300.0,SONY
"32,850,100,257","28,220,860,903",,,,,,2015-02-27,28.5,28.649999618530273,28.309999465942383,28.31999969482422,28.31999969482422,1668400.0,SONY
"26,940,047,725","22,267,088,858",,,,,,2015-01-30,23.420000076293945,23.600000381469727,23.270000457763672,23.290000915527344,23.290000915527344,2265800.0,SONY
"23,771,719,541","19,145,520,101",,,,0.322,1.228,2014-12-31,20.709999084472656,20.709999084472656,20.469999313354492,20.469999313354492,20.469999313354492,846200.0,SONY
"25,341,016,705","20,651,255,373",,,,,,2014-11-28,21.899999618530273,22.049999237060547,21.8700008392334,21.989999771118164,21.989999771118164,1721100.0,SONY
"21,791,387,698","17,367,085,404",,,,0.285,1.1,2014-10-31,19.100000381469727,19.899999618530273,19.100000381469727,19.81999969482422,19.81999969482422,7399200.0,SONY
"20,904,284,283","16,487,423,616",,,,0.26,1.003,2014-09-30,18.049999237060547,18.110000610351562,17.969999313354492,18.040000915527344,18.040000915527344,3078000.0,SONY
"20,023,898,909","15,365,087,991",,,,,,2014-08-29,19.110000610351562,19.18000030517578,19.030000686645508,19.110000610351562,19.110000610351562,1400600.0,SONY
