MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,open,high,low,close,adjclose,volume,ticker
"156,345,957,585","162,911,532,585",133.619,86.207,3.063,10.231,29.844,362.4700012207031,366.3900146484375,357.7099914550781,358.1000061035156,358.1000061035156,6186800.0,NFLX
"148,225,223,681","154,790,798,681",126.679,81.967,2.903,9.7,28.294,339.67999267578125,345.989990234375,338.0899963378906,339.5,339.5,8535500.0,NFLX
"116,859,980,473","122,129,032,473",95.593,64.516,1.525,8.096,23.327,260.1600036621094,270.1000061035156,260.0,267.6600036621094,267.6600036621094,13508900.0,NFLX
"124,776,999,619","130,046,051,619",102.189,68.493,1.624,8.655,24.907,288.0,290.80999755859375,283.05999755859375,286.1300048828125,286.1300048828125,11860100.0,NFLX
"131,601,729,791","136,870,781,791",107.779,71.942,1.711,9.128,26.27,297.7699890136719,311.5,295.04998779296875,301.7799987792969,301.7799987792969,20360300.0,NFLX
"162,917,716,345","167,353,426,345",,,,,,379.239990234375,380.79998779296875,373.7300109863281,374.1300048828125,374.1300048828125,7114900.0,NFLX
"160,109,015,438","164,544,725,438",167.127,133.333,3.175,11.905,35.607,370.6600036621094,376.0,367.0799865722656,367.67999267578125,367.67999267578125,7943400.0,NFLX
"146,945,135,062","151,380,845,062",153.386,123.457,2.914,10.926,32.679,331.510009765625,342.5,328.0,337.45001220703125,337.45001220703125,14085400.0,NFLX
"170,151,708,369","174,100,415,369",,,,,,399.19000244140625,401.3299865722656,390.54998779296875,391.42999267578125,391.42999267578125,9252500.0,NFLX
"152,837,903,744","156,786,610,744",235.973,121.951,3.418,12.349,38.012,353.79998779296875,355.5299987792969,350.2099914550781,351.6000061035156,351.6000061035156,6921700.0,NFLX
"135,824,036,985","139,772,743,985",209.705,108.696,3.038,10.974,33.781,311.07000732421875,317.8800048828125,310.1199951171875,312.4599914550781,312.4599914550781,6088800.0,NFLX
"128,166,677,956","131,843,314,956",,,,,,,,,,,,
"126,443,902,566","130,120,539,566",233.104,109.89,3.186,11.135,35.3,293.1000061035156,295.75,290.7799987792969,291.3800048828125,291.3800048828125,7653500.0,NFLX
"117,296,269,008","120,972,906,008",216.24,113.636,3.305,10.329,32.746,281.94000244140625,282.2900085449219,269.5799865722656,270.29998779296875,270.29998779296875,11695100.0,NFLX
"83,067,067,714","86,209,381,714",,,,,,192.50999450683594,193.9499969482422,191.22000122070312,191.9600067138672,191.9600067138672,5187600.0,NFLX
"81,171,705,365","84,314,019,365",187.58,85.47,1.449,7.665,24.395,190.30999755859375,190.86000061035156,186.67999267578125,187.5800018310547,187.5800018310547,6630100.0,NFLX
"85,001,375,865","88,143,689,865",196.43,88.496,1.51,8.027,25.546,198.2100067138672,198.58999633789062,195.22000122070312,196.42999267578125,196.42999267578125,5518600.0,NFLX
"78,297,816,074","80,969,416,074",,,,,,180.72999572753906,182.89999389648438,180.64999389648438,181.35000610351562,181.35000610351562,4227900.0,NFLX
"75,430,997,774","78,102,597,774",213.061,153.846,3.223,7.588,24.235,175.4499969482422,176.24000549316406,173.86000061035156,174.7100067138672,174.7100067138672,6941000.0,NFLX
"78,431,658,495","81,103,258,495",221.537,166.667,3.367,7.89,25.199,184.25999450683594,184.97000122070312,180.64999389648438,181.66000366210938,181.66000366210938,4883600.0,NFLX
"64,507,729,251","66,531,931,251",194.039,142.857,2.911,6.921,21.693,149.75999450683594,150.7100067138672,148.4199981689453,149.41000366210938,149.41000366210938,5213300.0,NFLX
"70,283,893,867","72,308,095,867",211.779,156.25,3.174,7.554,23.635,163.61000061035156,164.0,160.74000549316406,163.07000732421875,163.07000732421875,5328900.0,NFLX
"65,598,875,615","67,623,077,615",,,,,,152.7100067138672,152.97000122070312,150.94000244140625,152.1999969482422,152.1999969482422,6366200.0,NFLX
"63,705,138,740","65,335,667,740",343.744,140.845,2.509,7.342,23.772,148.0,148.22999572753906,147.3300018310547,147.80999755859375,147.80999755859375,3888200.0,NFLX
"61,174,399,713","62,804,928,713",330.535,135.135,2.429,7.06,22.828,143.3000030517578,143.57000732421875,141.85000610351562,142.1300048828125,142.1300048828125,3862200.0,NFLX
"60,563,215,251","62,193,744,251",327.233,136.986,2.445,6.99,22.6,140.5500030517578,141.8300018310547,139.6999969482422,140.7100067138672,140.7100067138672,4411600.0,NFLX
"53,128,153,847","54,158,863,847",,,,,,126.23999786376953,126.56999969482422,123.5999984741211,123.80000305175781,123.80000305175781,4455400.0,NFLX
"50,209,967,691","51,240,677,691",316.216,144.928,2.407,6.27,19.854,119.0,120.37000274658203,116.38999938964844,117.0,117.0,7715100.0,NFLX
"53,587,339,022","54,618,049,022",337.486,151.515,2.656,6.692,21.189,126.8499984741211,126.9000015258789,124.4000015258789,124.87000274658203,124.87000274658203,6517500.0,NFLX
"42,292,242,016","42,831,099,016",307.969,125,2.088,5.661,17.506,96.9000015258789,99.52999877929688,96.79000091552734,98.55000305175781,98.55000305175781,9807900.0,NFLX
"41,779,289,060","42,318,146,060",304.531,400,6.837,5.598,17.294,97.4800033569336,97.87999725341797,96.76000213623047,97.44999694824219,97.44999694824219,4690600.0,NFLX
"39,121,191,655","39,660,048,655",,,,,,91.19000244140625,91.75,90.58999633789062,91.25,91.25,6960200.0,NFLX
"39,219,798,494","39,519,545,494",315.448,344.828,5.334,5.587,16.925,90.91000366210938,91.72000122070312,89.9000015258789,91.4800033569336,91.4800033569336,9099000.0,NFLX
"43,930,608,326","44,230,355,326",353.69,133.333,2.082,6.264,18.958,102.94999694824219,103.44999694824219,102.12999725341797,102.56999969482422,102.56999969482422,8725700.0,NFLX
"38,559,741,324","38,859,488,324",,,,,,90.5,90.55999755859375,88.20999908447266,90.02999877929688,90.02999877929688,13968000.0,NFLX
"43,784,006,551","43,844,653,551",365.107,120.482,1.938,6.581,19.692,102.43000030517578,103.52999877929688,101.05000305175781,102.2300033569336,102.2300033569336,9747500.0,NFLX
"39,987,066,853","40,047,713,853",333.607,109.89,1.755,6.014,17.984,94.80999755859375,97.19999694824219,93.33999633789062,93.41000366210938,93.41000366210938,13663100.0,NFLX
