MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,open,high,low,close,adjclose,volume,ticker
"14,262,004,204","43,531,004,204",,,,,,31.139999389648438,31.889999389648438,30.84000015258789,31.760000228881836,31.33982276916504,6980800.0,AAL
"15,999,849,175","45,268,849,175",11.759,5.77,0.228,0.372,1.359,35.630001068115234,35.88999938964844,35.16999816894531,35.630001068115234,35.158626556396484,7873800.0,AAL
"16,476,050,819","46,003,050,819",11.805,5.807,0.229,0.374,,36.310001373291016,36.54999923706055,35.54999923706055,35.77000045776367,35.2008056640625,7706600.0,AAL
"14,790,215,035","34,702,215,035",12.948,6.161,0.279,0.345,,32.09000015258789,32.619998931884766,31.68000030517578,32.11000061035156,31.599044799804688,5334700.0,AAL
"18,496,951,554","38,408,951,554",16.194,7.71,0.349,0.431,,38.41999816894531,40.20000076293945,38.41999816894531,40.15999984741211,39.52094650268555,10015700.0,AAL
"16,157,197,722","36,069,197,722",14.145,6.583,0.298,0.376,,35.15999984741211,35.900001525878906,34.810001373291016,35.08000183105469,34.42676544189453,11132800.0,AAL
"19,032,845,897","38,434,845,897",,,,,,41.369998931884766,41.959999084472656,40.70000076293945,41.33000183105469,40.56038284301758,5030600.0,AAL
"18,641,413,063","38,043,413,063",13.1,8.306,0.385,0.446,,40.25,40.54999923706055,40.18000030517578,40.47999954223633,39.72620391845703,3464000.0,AAL
"18,208,534,400","37,610,534,400",12.796,8.11,0.376,0.436,,39.2599983215332,39.869998931884766,39.13999938964844,39.540000915527344,38.70271301269531,5761100.0,AAL
"17,771,074,556","37,219,074,556",,,,,,38.25,38.75,37.81999969482422,37.959999084472656,37.15617370605469,6032100.0,AAL
"20,383,366,337","39,831,366,337",12.028,7.88,0.352,0.492,,43.400001525878906,44.709999084472656,42.970001220703125,43.540000915527344,42.618011474609375,8540100.0,AAL
"20,097,793,221","39,545,793,221",11.859,7.692,0.439,0.485,,43.5,43.810001373291016,42.7599983215332,42.93000030517578,41.92288589477539,6472900.0,AAL
"24,584,285,968","44,583,285,968",,,,,,,,,,,,
